Time,10 BTC,10 USD,Even BTC,Even USD
3/21/17 16:49,1.001139785,1114.5489,0.91689357,1020.759274
3/21/17 18:49,0.998841758,1118.103464,0.913708617,1022.805426
3/21/17 20:49,1.001583725,1113.680976,0.926377422,1030.057583
3/21/17 22:49,1.004049191,1108.309659,0.933637052,1030.585923
3/22/17 0:49,1.001675004,1109.986122,0.926219089,1026.37116
3/22/17 2:49,1.002066133,1097.843614,0.932281468,1021.388931
3/22/17 4:49,1.008364091,1076.932849,0.952336372,1017.095245
3/22/17 6:49,0.998161751,1076.886768,0.949134775,1023.993035
3/22/17 8:49,1.008374898,1060.134781,0.971372012,1021.232537
3/22/17 10:49,1.009851059,1034.350046,0.981026208,1004.825904
3/22/17 12:49,1.010460375,1041.501717,0.980390844,1010.508451
3/22/17 14:49,1.01670693,1049.048378,0.989080767,1020.543427
3/22/17 16:49,1.01577703,1048.383473,0.990583886,1022.381629
3/22/17 18:49,1.015563016,1067.762955,0.99064131,1041.560273
3/22/17 20:49,1.01909356,1059.449665,0.994919695,1034.318515
3/22/17 22:49,1.013859342,1058.631371,0.987901862,1031.527608
3/23/17 0:49,1.01473963,1046.338622,0.981783058,1012.355782
3/23/17 2:49,1.012008437,1057.154133,0.969089648,1012.320737
3/23/17 4:49,1.012956869,1054.640044,0.977619294,1017.848328
3/23/17 6:49,1.012890121,1066.583426,0.984584566,1036.777394
3/23/17 8:49,1.011340225,1068.288793,0.977087148,1032.106925
3/23/17 10:49,1.01185174,1063.951986,0.985298346,1036.031357
3/23/17 12:49,1.013932179,1062.033122,0.988761369,1035.668209
3/23/17 14:49,1.014453346,1061.909474,0.993920262,1040.415852
3/23/17 16:49,1.026550122,1070.353016,1.015201466,1058.520112
3/23/17 18:49,1.028088088,1067.062908,1.039102624,1078.495005
3/23/17 20:49,1.029306673,1060.185873,1.022869834,1053.555929
3/23/17 22:49,1.028918866,1057.491943,1.026855359,1055.371133
3/24/17 0:49,1.031245179,1049.848842,1.039547923,1058.301368
3/24/17 2:49,1.030860055,1053.260644,1.035308623,1057.805879
3/24/17 4:49,1.040318416,1051.023293,1.045060677,1055.814352
3/24/17 6:49,1.054182389,1044.744294,1.078027822,1068.376239
3/24/17 8:49,1.06179171,1041.522107,1.095860294,1074.940321
3/24/17 10:49,1.05685511,1054.023795,1.085434995,1082.527114
3/24/17 12:49,1.061908897,1048.574507,1.098337226,1084.545405
3/24/17 14:49,1.064242017,1043.279642,1.107619581,1085.802798
3/24/17 16:49,1.07778195,1040.544583,1.133278774,1094.123992
3/24/17 18:49,1.09968652,1027.500898,1.155364697,1079.524247
3/24/17 20:49,1.083002839,1020.122611,1.137624841,1071.573205
3/24/17 22:49,1.084885556,1020.031097,1.129077045,1061.580819
3/25/17 0:49,1.095804841,999.7367265,1.151195556,1050.271393
3/25/17 2:49,1.086564209,1016.262418,1.11732658,1045.034433
3/25/17 4:49,1.085145235,990.9340105,1.126487278,1028.686779
3/25/17 6:49,1.088052853,994.7251196,1.127180437,1030.496535
3/25/17 8:49,1.073398803,1013.215479,1.085906211,1025.021622
3/25/17 10:49,1.07665737,1015.133937,1.096760749,1034.088549
3/25/17 12:49,1.083140963,1024.953548,1.108450319,1048.90326
3/25/17 14:49,1.084421271,1030.121045,1.105521149,1050.164389
3/25/17 16:49,1.07975704,1036.608869,1.085518244,1042.139849
3/25/17 18:49,1.067646223,1041.767546,1.050819792,1025.348971
3/25/17 20:49,1.071388286,1033.688275,1.068507941,1030.909284
3/25/17 22:49,1.070769496,1037.445008,1.067275911,1034.06015
3/26/17 0:49,1.071852433,1038.442793,1.064169572,1030.999406
3/26/17 2:49,1.077349619,1032.880936,1.087084036,1042.213555
3/26/17 4:49,1.074894552,1037.545191,1.080241429,1042.70628
3/26/17 6:49,1.07424755,1046.339673,1.072210966,1044.355998
3/26/17 8:49,1.056524877,1054.669619,1.034944033,1033.126671
3/26/17 10:49,1.055608373,1061.013088,1.033151483,1038.441218
3/26/17 12:49,1.061169513,1050.134411,1.04585836,1034.982479
3/26/17 14:49,1.061740984,1041.261062,1.054123453,1033.790466
3/26/17 16:49,1.070198389,1031.084779,1.070274472,1031.15808
3/26/17 18:49,1.075156409,1036.18414,1.076400033,1037.382685
3/26/17 20:49,1.073433295,1055.94492,1.070052436,1052.619142
3/26/17 22:49,1.074424444,1053.086374,1.066234976,1045.059549
3/27/17 0:49,1.073858439,1052.469327,1.064413004,1043.212026
3/27/17 2:49,1.067062184,1056.258179,1.057941189,1047.229534
3/27/17 4:49,1.062894472,1061.650886,1.049146758,1047.919257
3/27/17 6:49,1.063496124,1062.823994,1.049958257,1049.294683
3/27/17 8:49,1.04718062,1073.998915,1.012781772,1038.719113
3/27/17 10:49,1.049895198,1078.945798,1.009687604,1037.62566
3/27/17 12:49,1.051711881,1077.373651,1.00630085,1030.854591
3/27/17 14:49,1.050130931,1073.496344,1.004356489,1026.703421
3/27/17 16:49,1.043564359,1079.671686,0.989596266,1023.836297
3/27/17 18:49,1.039541958,1087.693542,0.980369929,1025.780664
3/27/17 20:49,1.040845498,1080.761923,0.979863753,1017.441528
3/27/17 22:49,1.042876494,1083.934541,0.989594276,1028.554603
3/28/17 0:49,1.045514818,1084.261597,0.988991042,1025.64305
3/28/17 2:49,1.040519661,1083.347451,0.977739323,1017.983073
3/28/17 4:49,1.035043202,1093.46104,0.967402862,1022.003079
3/28/17 6:49,1.034335579,1094.81318,0.959363517,1015.457502
3/28/17 8:49,1.037747915,1101.465637,0.965651844,1024.942867
3/28/17 10:49,1.040853683,1103.023873,0.980604315,1039.175811
3/28/17 12:49,1.042728349,1100.443363,0.989513872,1044.283465
3/28/17 14:49,1.050613386,1081.511926,1.007911268,1037.553938
3/28/17 16:49,1.048002887,1089.954443,1.005700043,1045.958216
3/28/17 18:49,1.045357923,1095.179682,1.000510677,1048.195016
3/28/17 20:49,1.055013285,1091.052539,1.014964053,1049.635225
3/28/17 22:49,1.061038834,1079.893494,1.022888168,1041.064891
3/29/17 0:49,1.057066494,1087.816558,1.015428687,1044.967507
3/29/17 2:49,1.062193688,1085.540706,1.024286858,1046.800683
3/29/17 4:49,1.05316973,1093.990589,1.008564807,1047.656779
3/29/17 6:49,1.047569553,1104.578289,0.998815993,1053.17156
3/29/17 8:49,1.054399197,1101.151257,1.011225084,1056.062805
3/29/17 10:49,1.054854116,1100.001873,1.021784808,1065.517198
3/29/17 12:49,1.056648017,1098.227116,1.03072311,1071.282064
3/29/17 14:49,1.058774986,1100.522484,1.032014809,1072.707153
3/29/17 16:49,1.060042535,1105.560762,1.036004118,1080.490135
3/29/17 18:49,1.059279115,1101.247753,1.039247555,1080.422543
3/29/17 20:49,1.058903235,1105.039649,1.040556367,1085.893408
3/29/17 22:49,1.058872506,1104.668742,1.045800912,1091.031802
3/30/17 0:49,1.058601568,1103.581548,1.055887454,1100.752112
3/30/17 2:49,1.05867,1102.932993,1.071392071,1116.186974
3/30/17 4:49,1.061792844,1090.450632,1.085129942,1114.417599
3/30/17 6:49,1.06524917,1096.311836,1.092912941,1124.782282
3/30/17 8:49,1.070532515,1093.227805,1.123149457,1146.960226
3/30/17 10:49,1.068593365,1091.792527,1.124828497,1149.248523
3/30/17 12:49,1.064530247,1096.15744,1.110954723,1143.961188
3/30/17 14:49,1.068483418,1092.53498,1.133083035,1158.588734
3/30/17 16:49,1.069307264,1098.03955,1.167535448,1198.907125
3/30/17 18:49,1.070005186,1097.70762,1.190108985,1220.920907
3/30/17 20:49,1.067899233,1104.677683,1.181929758,1222.635419
3/30/17 22:49,1.066128378,1108.784174,1.217430882,1266.140292
3/31/17 0:49,1.069526402,1113.163079,1.229564724,1279.730965
3/31/17 2:49,1.073033161,1111.716006,1.265930853,1311.56766
3/31/17 4:49,1.070667743,1115.325295,1.250921354,1303.097283
3/31/17 6:49,1.067881402,1111.098563,1.229304326,1279.054272
3/31/17 8:49,1.068393663,1112.197803,1.275682633,1327.985621
3/31/17 10:49,1.045750868,1107.481542,1.186949125,1257.014732
3/31/17 12:49,1.052293203,1116.220016,1.217774849,1291.754671
3/31/17 14:49,1.053904411,1122.871916,1.24604716,1327.588486
3/31/17 16:49,1.056261607,1126.661443,1.250342649,1333.677987
3/31/17 18:49,1.061542016,1137.739502,1.263360537,1354.044556
3/31/17 20:49,1.061639611,1137.14342,1.279451293,1370.445868
3/31/17 22:49,1.062008201,1134.628322,1.274322504,1361.460677
4/1/17 0:49,1.058990241,1132.399444,1.25410619,1341.040831
4/1/17 2:49,1.051376045,1134.382184,1.235489137,1333.031004
4/1/17 4:49,1.052427382,1146.430195,1.251583377,1363.374804
4/1/17 6:49,1.053607841,1145.714238,1.258453068,1368.467035
4/1/17 8:49,1.055042115,1143.697303,1.276471448,1383.733343
4/1/17 10:49,1.067103759,1135.120953,1.297902333,1380.630628
4/1/17 12:49,1.067118211,1139.031307,1.309431656,1397.674255
4/1/17 14:49,1.068852689,1141.556049,1.316740417,1406.3051
4/1/17 16:49,1.067403885,1145.847396,1.314078549,1410.650182
4/1/17 18:49,1.06349963,1147.590546,1.300133858,1402.935442
4/1/17 20:49,1.063532734,1144.914259,1.299240554,1398.658442
4/1/17 22:49,1.064836879,1145.870966,1.307459428,1406.95709
4/2/17 0:49,1.065509805,1147.458165,1.310274868,1411.048108
4/2/17 2:49,1.066961428,1155.807306,1.347263086,1459.449683
4/2/17 4:49,1.074793405,1160.142749,1.383244517,1493.087964
4/2/17 6:49,1.081445824,1173.022656,1.454696957,1577.880695
4/2/17 8:49,1.087117938,1179.620804,1.506029451,1634.177497
4/2/17 10:49,1.081703148,1185.308676,1.513442023,1658.3995
4/2/17 12:49,1.126188105,1236.070278,1.91589745,2102.831564
4/2/17 14:49,1.091823891,1205.47184,1.62355977,1792.556107
4/2/17 16:49,1.103175435,1213.415756,1.709762703,1880.61929
4/2/17 18:49,1.107858432,1220.660577,1.768828254,1948.930347
4/2/17 20:49,1.083636334,1222.016693,1.641435937,1851.047306
4/2/17 22:49,1.066356038,1211.38046,1.577421043,1791.950305
4/3/17 0:49,1.065701074,1208.238592,1.544382579,1750.943748
4/3/17 2:49,1.068227613,1211.220561,1.563199683,1772.449592
4/3/17 4:49,1.063706076,1204.466301,1.532663587,1735.480959
4/3/17 6:49,1.070983713,1214.634758,1.579556959,1791.422934
4/3/17 8:49,1.073858006,1213.846136,1.578231899,1783.97021
4/3/17 10:49,1.067668359,1211.291107,1.555738014,1765.015892
4/3/17 12:49,1.064526336,1207.151575,1.515346277,1718.372372
4/3/17 14:49,1.051446941,1198.954432,1.435692297,1637.10557
4/3/17 16:49,1.038894459,1192.401504,1.359170897,1560.001989
4/3/17 18:49,1.037414519,1183.513605,1.36742202,1559.996063
4/3/17 20:49,1.030307059,1186.120396,1.321790642,1521.685041
4/3/17 22:49,1.03886571,1193.594368,1.367623845,1571.31774
4/4/17 0:49,1.041268744,1191.284332,1.396295686,1597.460006
4/4/17 2:49,1.041506916,1194.722998,1.430873144,1641.368892
4/4/17 4:49,1.037686773,1195.664207,1.41103086,1625.846198
4/4/17 6:49,1.038644112,1184.957908,1.379663767,1574.017002
4/4/17 8:49,1.043883346,1183.690642,1.399718382,1587.182664
4/4/17 10:49,1.047771555,1175.976883,1.3777314,1546.310614
4/4/17 12:49,1.047717581,1183.585597,1.383719369,1563.160097
4/4/17 14:49,1.04834367,1185.61379,1.40992377,1594.539188
4/4/17 16:49,1.049502078,1188.403678,1.435855572,1625.891057
4/4/17 18:49,1.05226696,1191.923831,1.440782893,1632.003599
4/4/17 20:49,1.052155476,1193.239004,1.441665046,1634.977912
4/4/17 22:49,1.058263306,1194.789855,1.451155248,1638.368786
4/5/17 0:49,1.061408276,1197.661256,1.451663847,1638.013935
4/5/17 2:49,1.062968436,1196.551679,1.45022133,1632.470645
4/5/17 4:49,1.066660754,1189.860071,1.459774144,1628.378058
4/5/17 6:49,1.064240913,1193.759032,1.44956951,1625.98212
4/5/17 8:49,1.063922399,1195.39129,1.460688236,1641.185481
4/5/17 10:49,1.064975712,1194.157266,1.457958562,1634.808935
4/5/17 12:49,1.063348775,1191.865108,1.461295222,1637.907362
4/5/17 14:49,1.060066818,1191.705916,1.473147314,1656.082748
4/5/17 16:49,1.061529116,1190.515519,1.486468221,1667.088975
4/5/17 18:49,1.059434815,1190.942458,1.478258791,1661.755055
4/5/17 20:49,1.055942601,1196.224575,1.470266798,1665.591742
4/5/17 22:49,1.049228464,1195.260082,1.426501538,1625.042022
4/6/17 0:49,1.049219819,1197.652946,1.442259642,1646.296114
4/6/17 2:49,1.050142913,1204.356399,1.436014792,1646.893564
4/6/17 4:49,1.049376188,1201.084503,1.414734597,1619.262778
4/6/17 6:49,1.038817131,1204.009832,1.363366668,1580.169236
4/6/17 8:49,1.046148856,1207.663778,1.403650737,1620.360374
4/6/17 10:49,1.042655195,1206.998507,1.387676482,1606.40205
4/6/17 12:49,1.03570655,1204.423147,1.37259453,1596.190179
4/6/17 14:49,1.027940489,1206.247046,1.333761399,1565.115651
4/6/17 16:49,1.021236263,1210.389643,1.290599562,1529.644413
4/6/17 18:49,1.027091088,1215.983409,1.331812748,1576.746431
4/6/17 20:49,1.026151209,1209.298677,1.316843452,1551.873672
4/6/17 22:49,1.033625406,1208.463144,1.348380756,1576.459361
4/7/17 0:49,1.032085906,1206.910937,1.343914579,1571.56027
4/7/17 2:49,1.030306835,1211.187503,1.332770983,1566.752257
4/7/17 4:49,1.027678502,1212.054302,1.309043983,1543.899564
4/7/17 6:49,1.027077949,1206.015469,1.306955697,1534.653518
4/7/17 8:49,1.03020096,1210.455222,1.325490645,1557.411743
4/7/17 10:49,1.029792899,1214.105232,1.35188374,1593.843892
4/7/17 12:49,1.028739885,1209.355747,1.357447837,1595.774954
4/7/17 14:49,1.025326678,1213.022979,1.340744397,1586.181066
4/7/17 16:49,1.026382485,1215.606359,1.34364922,1591.36439
4/7/17 18:49,1.028930163,1209.785217,1.363613751,1603.29614
4/7/17 20:49,1.037135122,1210.595971,1.370362027,1599.555076
4/7/17 22:49,1.034873536,1216.969883,1.366358642,1606.783109
4/8/17 0:49,1.034190582,1216.259833,1.369918615,1611.092788
4/8/17 2:49,1.035140275,1219.21927,1.370657206,1614.401177
4/8/17 4:49,1.034873032,1222.236795,1.364835012,1611.938391
4/8/17 6:49,1.040279988,1223.566919,1.394715014,1640.449852
4/8/17 8:49,1.039691094,1231.48291,1.391434752,1648.112721
4/8/17 10:49,1.042202978,1230.247661,1.398065167,1650.318065
4/8/17 12:49,1.042095861,1230.15248,1.400451445,1653.176913
4/8/17 14:49,1.042780976,1220.91925,1.399791123,1638.917441
4/8/17 16:49,1.042328202,1222.692674,1.402462751,1645.144905
4/8/17 18:49,1.040418908,1222.939597,1.398527771,1643.871497
4/8/17 20:49,1.03699346,1219.45246,1.381499805,1624.574695
4/8/17 22:49,1.036722636,1220.86531,1.387929924,1634.454037
4/9/17 0:49,1.037908044,1221.005402,1.400495564,1647.556986
4/9/17 2:49,1.039549425,1222.967526,1.391082943,1636.525618
4/9/17 4:49,1.037923002,1219.611424,1.389502977,1632.735473
4/9/17 6:49,1.03538488,1214.050895,1.37898678,1616.944739
4/9/17 8:49,1.033117152,1217.642206,1.366897536,1611.039105
4/9/17 10:49,1.029162105,1219.423304,1.350166969,1599.772337
4/9/17 12:49,1.025306764,1225.938792,1.307314799,1563.130159
4/9/17 14:49,1.0244292,1222.676739,1.31167404,1565.509201
4/9/17 16:49,1.028256615,1223.430003,1.33369541,1586.844136
4/9/17 18:49,1.028179825,1221.971158,1.34048331,1593.137604
4/9/17 20:49,1.029613246,1220.02992,1.350677075,1600.471294
4/9/17 22:49,1.02818562,1218.821516,1.339127445,1587.415064
4/10/17 0:49,1.02721691,1215.536586,1.334570511,1579.237323
4/10/17 2:49,1.027599708,1213.050628,1.333482086,1574.135598
4/10/17 4:49,1.024119318,1217.882693,1.316858757,1566.008434
4/10/17 6:49,1.024674444,1218.112485,1.322206557,1571.812711
4/10/17 8:49,1.025569837,1217.443697,1.331781929,1580.94501
4/10/17 10:49,1.026472091,1219.099844,1.351902573,1605.60061
4/10/17 12:49,1.026502703,1219.598127,1.344625967,1597.563558
4/10/17 14:49,1.028296619,1220.814312,1.351320752,1604.315023
4/10/17 16:49,1.031464258,1219.861205,1.354199208,1601.543694
4/10/17 18:49,1.028831014,1220.615403,1.345890855,1596.778369
4/10/17 20:49,1.029115563,1225.872167,1.342045194,1598.630815
4/10/17 22:49,1.030923778,1225.964248,1.351881359,1607.643793
4/11/17 0:49,1.031299511,1226.823585,1.35845033,1615.998928
4/11/17 2:49,1.030515963,1225.839959,1.349226105,1604.958421
4/11/17 4:49,1.029390561,1226.93061,1.34919746,1608.108452
4/11/17 6:49,1.028157027,1228.842997,1.349491013,1612.898164
4/11/17 8:49,1.028291757,1229.86779,1.347322361,1611.437964
4/11/17 10:49,1.023559304,1231.72056,1.320113919,1588.585486
4/11/17 12:49,1.023271827,1233.185809,1.316268072,1586.287305
4/11/17 14:49,1.024056214,1231.376394,1.317949319,1584.768158
4/11/17 16:49,1.022078681,1234.742592,1.311335017,1584.184494
4/11/17 18:49,1.02205452,1233.108778,1.305913744,1575.584932
4/11/17 20:49,1.023450544,1232.306096,1.316416818,1585.057998
4/11/17 22:49,1.023186533,1234.607566,1.317878932,1590.192256
4/12/17 0:49,1.024665653,1231.340715,1.329075509,1597.150039
4/12/17 2:49,1.026026983,1228.646792,1.349525076,1616.029288
4/12/17 4:49,1.027049902,1233.045301,1.348330545,1618.765202
4/12/17 6:49,1.027994101,1233.161164,1.36001085,1631.441816
4/12/17 8:49,1.028838724,1231.952065,1.365644937,1635.250561
4/12/17 10:49,1.028535465,1235.703078,1.363131157,1637.693034
4/12/17 12:49,1.031211359,1240.299774,1.37183615,1649.989648
4/12/17 14:49,1.041159733,1252.213222,1.381394742,1661.41727
4/12/17 16:49,1.043964251,1250.919725,1.404443273,1682.860107
4/12/17 18:49,1.041966898,1251.52728,1.395601349,1676.284693
4/12/17 20:49,1.042029747,1255.291555,1.388604037,1672.795739
4/12/17 22:49,1.048125484,1259.469507,1.393018536,1673.906794
4/13/17 0:49,1.049338236,1256.036882,1.402051649,1678.227783
4/13/17 2:49,1.051793231,1245.133862,1.409543292,1668.64554
4/13/17 4:49,1.055092707,1246.423219,1.419183589,1676.538341
4/13/17 6:49,1.053329293,1250.396671,1.42147161,1687.414733
4/13/17 8:49,1.05503197,1245.602394,1.427696567,1685.581398
4/13/17 10:49,1.065019394,1242.866983,1.444383231,1685.580787
4/13/17 12:49,1.068169881,1235.274378,1.452417035,1679.633156
4/13/17 14:49,1.064783822,1243.742039,1.446357692,1689.447029
4/13/17 16:49,1.06159502,1240.452549,1.444630011,1688.021275
4/13/17 18:49,1.063266717,1242.873731,1.434074736,1676.318641
4/13/17 20:49,1.055336441,1241.561109,1.426060545,1677.703189
4/13/17 22:49,1.057586286,1246.270256,1.429869127,1684.972078
4/14/17 0:49,1.054290617,1246.709198,1.423116583,1682.849591
4/14/17 2:49,1.053003258,1246.955928,1.410595922,1670.413584
4/14/17 4:49,1.061295156,1230.879508,1.435042892,1664.348396
4/14/17 6:49,1.057565871,1228.468515,1.42320065,1653.189875
4/14/17 8:49,1.052637932,1228.18636,1.41793183,1654.400321
4/14/17 10:49,1.050031951,1233.630038,1.419165826,1667.306971
4/14/17 12:49,1.050606438,1232.350846,1.415404874,1660.255763
4/14/17 14:49,1.051840545,1230.926916,1.417173448,1658.461399
4/14/17 16:49,1.054476911,1231.470861,1.429292177,1669.198869
4/14/17 18:49,1.054653828,1231.804032,1.432182349,1672.746019
4/14/17 20:49,1.052824382,1229.751519,1.432448122,1673.171028
4/14/17 22:49,1.053912957,1230.970334,1.435205081,1676.319534
4/15/17 0:49,1.053179168,1230.82943,1.431040162,1672.428016
4/15/17 2:49,1.055331322,1237.618701,1.433808324,1681.470035
4/15/17 4:49,1.054330464,1248.991498,1.44104376,1707.103669
4/15/17 6:49,1.054611961,1250.664325,1.440797342,1708.641567
4/15/17 8:49,1.052842082,1248.807579,1.444388913,1713.233021
4/15/17 10:49,1.052070481,1249.007555,1.446308653,1717.04317
4/15/17 12:49,1.057615807,1253.655473,1.460078588,1730.718756
4/15/17 14:49,1.057722179,1251.042062,1.453880372,1719.606087
4/15/17 16:49,1.057280699,1248.595641,1.450763111,1713.278695
4/15/17 18:49,1.061578805,1244.616223,1.461531191,1713.528398
4/15/17 20:49,1.059593343,1246.283094,1.459419145,1716.554204
4/15/17 22:49,1.059527376,1249.002656,1.456729041,1717.235896
4/16/17 0:49,1.05893396,1249.870342,1.458942738,1722.004703
4/16/17 2:49,1.058551838,1249.313465,1.459000878,1721.927426
4/16/17 4:49,1.058052495,1248.02582,1.458666018,1720.569502
4/16/17 6:49,1.056509044,1248.180915,1.459524722,1724.311697
4/16/17 8:49,1.058749073,1245.724159,1.461573993,1719.68796
4/16/17 10:49,1.058436673,1252.056493,1.463712181,1731.469051
4/16/17 12:49,1.056764181,1251.906254,1.456976071,1726.021272
4/16/17 14:49,1.055613813,1252.971371,1.453625024,1725.394758
4/16/17 16:49,1.055165047,1251.499607,1.451612375,1721.713889
4/16/17 18:49,1.056779983,1250.646271,1.450321241,1716.382673
4/16/17 20:49,1.056516557,1248.749744,1.447945852,1711.3996
4/16/17 22:49,1.055508633,1245.77462,1.446140719,1706.822045
4/17/17 0:49,1.056154657,1242.460339,1.454177378,1710.694267
4/17/17 2:49,1.055960688,1241.947044,1.45766154,1714.399467
4/17/17 4:49,1.057180697,1245.697159,1.469286318,1731.289454
4/17/17 6:49,1.059023282,1244.151142,1.479880351,1738.578236
4/17/17 8:49,1.060152893,1243.845585,1.485771992,1743.211705
4/17/17 10:49,1.056223534,1252.438179,1.463582473,1735.472188
4/17/17 12:49,1.055819225,1254.376588,1.454113575,1727.574174
4/17/17 14:49,1.054891133,1258.158106,1.456357846,1736.983439
4/17/17 16:49,1.056181105,1259.15799,1.461350416,1742.192739
4/17/17 18:49,1.053205325,1257.664075,1.445184705,1725.738411
4/17/17 20:49,1.054810984,1261.923121,1.454241514,1739.781836
4/17/17 22:49,1.052762025,1267.430729,1.444788291,1739.395072
4/18/17 0:49,1.050848205,1269.277513,1.440706721,1740.17202
4/18/17 2:49,1.051274135,1272.199394,1.446852753,1750.908859
4/18/17 4:49,1.053373278,1275.403298,1.4457445,1750.478526
4/18/17 6:49,1.054262171,1278.820014,1.451824522,1761.063145
4/18/17 8:49,1.054505384,1280.222261,1.43510869,1742.293705
4/18/17 10:49,1.056677165,1277.417025,1.441584696,1742.731738
4/18/17 12:49,1.055133617,1280.024796,1.440362881,1747.361825
4/18/17 14:49,1.055926167,1281.345286,1.452152788,1762.158366
4/18/17 16:49,1.05720463,1281.279151,1.459829491,1769.240352
4/18/17 18:49,1.057917021,1281.793421,1.460752608,1769.877075
4/18/17 20:49,1.058570134,1284.966529,1.465275985,1778.65456
4/18/17 22:49,1.056858579,1283.079157,1.468990487,1783.427901
4/19/17 0:49,1.057565046,1284.560808,1.480756607,1798.586205
4/19/17 2:49,1.060583984,1280.983942,1.504071448,1816.632536
4/19/17 4:49,1.060125352,1280.398198,1.496016444,1806.85874
4/19/17 6:49,1.060004928,1281.514158,1.493788327,1805.945273
4/19/17 8:49,1.059541391,1280.371007,1.500607271,1813.363838
4/19/17 10:49,1.059082896,1279.065004,1.486843383,1795.675622
4/19/17 12:49,1.057736575,1277.026522,1.475534564,1781.44239
4/19/17 14:49,1.059105593,1277.080115,1.44484333,1742.206535
4/19/17 16:49,1.056614026,1274.318779,1.571993519,1895.887063
4/19/17 18:49,1.04576578,1265.146525,1.539796577,1862.815103
4/19/17 20:49,1.047908692,1266.659632,1.549795478,1873.315284
4/19/17 22:49,1.046265732,1265.793208,1.530262737,1851.342465
4/20/17 0:49,1.048569161,1269.838225,1.53730392,1861.705793
4/20/17 2:49,1.04824686,1273.127259,1.539091598,1869.272919
4/20/17 4:49,1.046880443,1272.420366,1.539565979,1871.250073
4/20/17 6:49,1.046477804,1273.21815,1.53736189,1870.46209
4/20/17 8:49,1.046334179,1274.508274,1.533694571,1868.147346
4/20/17 10:49,1.042265863,1280.757137,1.516767898,1863.834729
4/20/17 12:49,1.039708657,1289.654618,1.471458122,1825.196654
4/20/17 14:49,1.04550353,1283.052387,1.498555112,1839.041819
4/20/17 16:49,1.046078815,1287.220903,1.50006109,1845.855172
4/20/17 18:49,1.045629776,1285.099907,1.496765668,1839.554941
4/20/17 20:49,1.043827422,1288.98073,1.482341441,1830.484151
4/20/17 22:49,1.046199984,1290.194744,1.50040447,1850.328801
4/21/17 0:49,1.045335379,1285.020328,1.4958916,1838.884584
4/21/17 2:49,1.045539677,1280.012404,1.510099439,1848.75434
4/21/17 4:49,1.044546743,1281.13658,1.503439773,1843.968882
4/21/17 6:49,1.042591559,1284.962818,1.497870673,1846.080669
4/21/17 8:49,1.050297537,1283.841697,1.52413477,1863.041377
4/21/17 10:49,1.050945261,1283.319768,1.525536144,1862.84744
4/21/17 12:49,1.050451024,1280.006087,1.531673319,1866.389889
4/21/17 14:49,1.050970391,1279.524921,1.535269402,1869.144438
4/21/17 16:49,1.050641887,1279.103965,1.539514232,1874.281601
4/21/17 18:49,1.04866925,1280.372721,1.538809693,1878.809694
4/21/17 20:49,1.049076715,1282.632663,1.545048449,1889.022585
4/21/17 22:49,1.048781376,1286.31987,1.540506931,1889.416345
4/22/17 0:49,1.049182349,1287.776907,1.545378635,1896.813191
