,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
EOS,906245118.0,0.0,0.0,0.0,-89.24355916025235,-89.24355916025235
LTC,59020577.0,130625.0,0.22181203340088107,13.0625,-5.812121081320659,7.250378918679341
ADA,25927070538.0,0.0,0.0,0.0,-2553.198916554096,-2553.198916554096
DASH,8425697.0,22729.0,0.2704877609911227,2.2729,-0.8297304710951952,1.4431695289048048
ZEC,5163044.0,65375.0,1.2824488996833638,6.5375000000000005,-0.50843686052385,6.0290631394761505
XMR,16543654.0,23961.0,0.14504506833148412,2.3961,-1.6291558819473224,0.7669441180526777
TRX,65748111645.0,0.0,0.0,0.0,-6474.623007310296,-6474.623007310296
ETC,105786061.0,222699.0,0.2109623981092934,22.2699,-10.41740739416989,11.85249260583011
ONT,537500000.0,0.0,0.0,0.0,-52.93094781519765,-52.93094781519765
NEO,65000000.0,0.0,0.0,0.0,-6.400951828814599,-6.400951828814599
IOT,2779530283.0,0.0,0.0,0.0,-273.7175299725294,-273.7175299725294
DOGE,116848637380.0,124637380.0,0.10677956547069378,12463.738000000001,-11506.807678953925,956.9303210460766
BNB,144443333.0,0.0,0.0,0.0,-14.224227946560402,-14.224227946560402
VET,55454734800.0,0.0,0.0,0.0,-5460.97055591521,-5460.97055591521
MAID,452552412.0,0.0,0.0,0.0,-44.56563368039782,-44.56563368039782
XEM,8999999999.0,0.0,0.0,0.0,-886.2856377373914,-886.2856377373914
DCR,8758741.0,51258.0,0.5886660932901133,5.1258,-0.8625273726471295,4.263272627352871
ZRX,545548644.0,883755.0,0.16225664951941,88.3755,-53.723547546448074,34.65195245355193
ZIL,7901840271.0,120827755.0,1.552853883110239,12082.7755,-778.14306051782,11304.63243948218
MANA,1050141509.0,0.0,0.0,0.0,-103.4139263468873,-103.4139263468873
LSK,111855798.0,286921.0,0.25716938963185054,28.6921,-11.01513191956333,17.67696808043667
SC,37679831499.0,88108449.0,0.23438257640600035,8810.8449,-3710.5659437376926,5100.2789562623075
STEEM,281902619.0,829153.0,0.29499511704174086,82.9153,-27.760693609779615,55.15460639022039
ICX,400230000.0,0.0,0.0,0.0,-39.413122314561036,-39.413122314561036
OMG,140245398.0,0.0,0.0,0.0,-13.810831335552793,-13.810831335552793
BTG,17308336.0,0.0,0.0,0.0,-1.7044588457375012,-1.7044588457375012
GAS,10128375.0,,,,-0.9974036996795395,
DGB,11011353906.0,38514406.0,0.3509976246349078,3851.4406000000004,-1084.3560911128536,2767.0845088871465
BAT,1000000000.0,0.0,0.0,0.0,-98.47618198176308,-98.47618198176308
QTUM,89011700.0,22012.0,0.02473545024677115,2.2012,-8.7655323677061,-6.5643323677061005
RDD,28808713174.0,0.0,0.0,0.0,-2836.972081183239,-2836.972081183239
BCD,153756875.0,,,,-15.1413900034472,
BTS,2669690000.0,1680000.0,0.06296827972909202,168.0,-262.90087827489305,-94.90087827489305
AE,233020472.0,0.0,0.0,0.0,-22.946966406148327,-22.946966406148327
ELF,250000000.0,0.0,0.0,0.0,-24.619045495440773,-24.619045495440773
ZEN,5082563.0,65263.0,1.3007593725709032,6.5263,-0.5005113989217757,6.025788601078224
POLY,285782107.0,450000.0,0.15771095819931968,45.0,-28.14273077606369,16.85726922393631
NANO,133248289.0,0.0,0.0,0.0,-13.121782756322558,-13.121782756322558
SNT,3470483788.0,0.0,0.0,0.0,-341.75999307184645,-341.75999307184645
BCN,184066828814.0,-171186.0,-9.300200470852005e-05,-17.1186,-18126.198531093494,-18143.317131093496
XVG,15172086051.0,0.0,0.0,0.0,-1494.0891070012453,-1494.0891070012453
HC,43529781.0,0.0,0.0,0.0,-4.286646635382293,-4.286646635382293
WAN,106152493.0,0.0,0.0,0.0,-10.453492218485831,-10.453492218485831
XZC,5757841.0,0.0,0.0,0.0,-0.5670101981380566,-0.5670101981380566
QASH,350000000.0,0.0,0.0,0.0,-34.46666369361707,-34.46666369361707
DGD,2000000.0,0.0,0.0,0.0,-0.19695236396352617,-0.19695236396352617
GNO,1104590.0,0.0,0.0,0.0,-0.10877580585523568,-0.10877580585523568
PIVX,56781166.0,0.0,0.0,0.0,-5.5915924361526965,-5.5915924361526965
AION,242806287.0,0.0,0.0,0.0,-23.910636104928194,-23.910636104928194
PPT,37004027.0,0.0,0.0,0.0,-3.644015296910074,-3.644015296910074
WAVES,100000000.0,0.0,0.0,0.0,-9.847618198176308,-9.847618198176308
STRAT,99079973.0,11821.0,0.011932189872676524,1.1821000000000002,-9.757017451896171,-8.574917451896171
REP,11000000.0,0.0,0.0,0.0,-1.083238001799394,-1.083238001799394
POWR,388001725.0,160000.0,0.041253941926955306,16.0,-38.20892848033799,-22.20892848033799
FUN,5179824689.0,0.0,0.0,0.0,-510.0893587075933,-510.0893587075933
LRC,788984491.0,0.0,0.0,0.0,-77.69618031650471,-77.69618031650471
NAS,45500000.0,0.0,0.0,0.0,-4.48066628017022,-4.48066628017022
CVC,440000000.0,0.0,0.0,0.0,-43.32952007197575,-43.32952007197575
GNT,959242000.0,0.0,0.0,0.0,-94.46248975655037,-94.46248975655037
GXS,60000000.0,0.0,0.0,0.0,-5.9085709189057845,-5.9085709189057845
KMD,110474174.0,51433.0,0.04657826778633467,5.1433,-10.879074863108958,-5.735774863108958
STORJ,135787439.0,0.0,0.0,0.0,-13.371828553801551,-13.371828553801551
MONA,63436575.0,209175.0,0.3308296719460202,20.9175,-6.246991703999762,14.67050829600024
BNT,58854974.0,640978.0,1.1010719827582394,64.0978,-5.795813130155934,58.30198686984407
ENG,74836171.0,0.0,0.0,0.0,-7.36958039421434,-7.36958039421434
Currency Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,17359511.999999996,16711.99999999255,0.09636275572566522,1.671199999999255,-1.8474177362770143,-0.17621773627775927
XLM,18913564719.999996,18806378.99999237,0.09953225471628357,1880.637899999237,-2012.8016801365845,-132.16378013734743
BCH,17440237.999999996,16712.99999999255,0.09592203644206432,1.671299999999255,-1.8560086830835085,-0.18470868308425348
LTC,59020576.99999999,130624.9999999702,0.22181203340083666,13.062499999997021,-6.281032597869296,6.781467402127725
DASH,8425696.999999998,22728.999999996275,0.2704877609910783,2.2728999999996278,-0.8966716390585192,1.3762283609411086
ZEC,5163043.999999999,65374.99999999814,1.2824488996833194,6.537499999999814,-0.5494566355770037,5.98804336442281
XMR,16543653.999999996,23960.999999990687,0.1450450683314175,2.396099999999069,-1.7605932599044358,0.635506740094633
IOT,2779530282.9999995,-9.5367431640625e-07,-3.3306690738754696e-14,-9.5367431640625e-11,-295.80056993153204,-295.8005699316274
DOGE,116848637379.99998,124637379.99993896,0.10677956547062717,12463.737999993897,-12435.156308288699,28.581691705197954
BTG,17308335.999999996,-7.450580596923828e-09,-4.440892098500626e-14,-7.450580596923828e-13,-1.8419715319095349,-1.8419715319102798
DGB,11011353905.999998,38514405.999996185,0.3509976246348634,3851.440599999619,-1171.839997942775,2679.600602056844
BCD,153756874.99999997,,,,-16.36297022344452,
ZEN,5082562.999999999,65262.99999999814,1.3007593725708588,6.526299999999814,-0.5408917619311712,5.9854082380686435
NANO,133248288.99999997,-7.450580596923828e-08,-5.551115123125783e-14,-7.450580596923828e-12,-14.180424681705649,-14.180424681713099
BCN,184066828813.99997,-171186.00009155273,-9.300200475292897e-05,-17.118600009155273,-19588.58775587981,-19605.706355888964
XVG,15172086050.999998,-5.7220458984375e-06,-3.3306690738754696e-14,-5.722045898437501e-10,-1614.6295395249874,-1614.6295395255597
HC,43529780.99999999,-1.4901161193847656e-08,-3.3306690738754696e-14,-1.4901161193847657e-12,-4.632485606487913,-4.6324856064894036
XZC,5757840.999999999,-1.862645149230957e-09,-3.3306690738754696e-14,-1.862645149230957e-13,-0.6127555651370258,-0.6127555651372121
PIVX,56781165.999999985,-3.725290298461914e-08,-6.661338147750939e-14,-3.725290298461914e-12,-6.042712096681598,-6.042712096685323
MONA,63436574.999999985,209174.99999996275,0.3308296719459536,20.917499999996277,-6.7509878033246,14.166512196671677
10 Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,17359512.0,16712.0,0.09636275572570963,1.6712,-1.7246012809960087,-0.053401280996008715
XRP,40205513967.0,0.0,0.0,0.0,-3994.264406199387,-3994.264406199387
XLM,18913564720.0,18806379.0,0.09953225471632798,1880.6379000000002,-1878.9904891515914,1.6474108484087537
ETH,102997422.0,185093.0,0.18002996508328373,18.5093,-10.232400883186493,8.276899116813507
BCH,17440238.0,16713.0,0.09592203644210873,1.6713,-1.7326211010813712,-0.06132110108137123
EOS,906245118.0,0.0,0.0,0.0,-90.03199464358094,-90.03199464358094
LTC,59020577.0,130625.0,0.22181203340088107,13.0625,-5.86346912858631,7.19903087141369
ADA,25927070538.0,0.0,0.0,0.0,-2575.755531740102,-2575.755531740102
DASH,8425697.0,22729.0,0.2704877609911227,2.2729,-0.8370608482245486,1.4358391517754514
ZEC,5163044.0,65375.0,1.2824488996833638,6.5375000000000005,-0.5129287215123766,6.024571278487624
40 Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTG,17308336.0,0.0,0.0,0.0,-1.0774452272974822,-1.0774452272974822
GAS,10128375.0,,,,-0.630492111086192,
DGB,11011353906.0,38514406.0,0.3509976246349078,3851.4406000000004,-685.4576148800894,3165.982985119911
BAT,1000000000.0,0.0,0.0,0.0,-62.25007576103689,-62.25007576103689
QTUM,89011700.0,22012.0,0.02473545024677115,2.2012,-5.540985068618688,-3.3397850686186876
RDD,28808713174.0,0.0,0.0,0.0,-1793.3445776594815,-1793.3445776594815
BCD,153756875.0,,,,-9.571377117530279,
BTS,2669690000.0,1680000.0,0.06296827972909202,168.0,-166.18840475848256,1.8115952415174377
AE,233020472.0,0.0,0.0,0.0,-14.505542035872574,-14.505542035872574
ELF,250000000.0,0.0,0.0,0.0,-15.562518940259224,-15.562518940259224
ZEN,5082563.0,65263.0,1.3007593725709032,6.5263,-0.3163899318102429,6.209910068189757
POLY,285782107.0,450000.0,0.15771095819931968,45.0,-17.789957811898756,27.210042188101244
NANO,133248289.0,0.0,0.0,0.0,-8.294716085278539,-8.294716085278539
SNT,3470483788.0,0.0,0.0,0.0,-216.03787873045027,-216.03787873045027
BCN,184066828814.0,66828814.0,0.03632000760869225,6682.8814,-11458.174038765308,-4775.292638765308
XVG,15172086051.0,0.0,0.0,0.0,-944.4635061277212,-944.4635061277212
HC,43529781.0,0.0,0.0,0.0,-2.7097321651113444,-2.7097321651113444
WAN,106152493.0,0.0,0.0,0.0,-6.608000731472937,-6.608000731472937
XZC,5757841.0,0.0,0.0,0.0,-0.3584260384700044,-0.3584260384700044
QASH,350000000.0,0.0,0.0,0.0,-21.787526516362913,-21.787526516362913
DGD,2000000.0,0.0,0.0,0.0,-0.12450015152207378,-0.12450015152207378
GNO,1104590.0,0.0,0.0,0.0,-0.06876081118488374,-0.06876081118488374
PIVX,56781166.0,0.0,0.0,0.0,-3.5346318853000116,-3.5346318853000116
AION,242806287.0,0.0,0.0,0.0,-15.114709761006067,-15.114709761006067
PPT,37004027.0,0.0,0.0,0.0,-2.3035034842134547,-2.3035034842134547
WAVES,100000000.0,0.0,0.0,0.0,-6.225007576103689,-6.225007576103689
STRAT,99079973.0,11821.0,0.011932189872676524,1.1821000000000002,-6.16773582565149,-4.98563582565149
REP,11000000.0,0.0,0.0,0.0,-0.6847508333714059,-0.6847508333714059
POWR,388001725.0,160000.0,0.041253941926955306,16.0,-24.153136776663,-8.153136776663
FUN,5179824689.0,0.0,0.0,0.0,-322.44447931913936,-322.44447931913936
LRC,788984491.0,0.0,0.0,0.0,-49.114344339033124,-49.114344339033124
NAS,45500000.0,0.0,0.0,0.0,-2.8323784471271787,-2.8323784471271787
CVC,440000000.0,0.0,0.0,0.0,-27.390033334856234,-27.390033334856234
GNT,959242000.0,0.0,0.0,0.0,-59.71288717316854,-59.71288717316854
GXS,60000000.0,0.0,0.0,0.0,-3.735004545662213,-3.735004545662213
KMD,110474174.0,51433.0,0.04657826778633467,5.1433,-6.877025701137972,-1.7337257011379723
STORJ,135787439.0,0.0,0.0,0.0,-8.452778365147173,-8.452778365147173
MONA,63436575.0,209175.0,0.3308296719460202,20.9175,-3.9489315997706984,16.9685684002293
BNT,58854974.0,640978.0,1.1010719827582394,64.0978,-3.6637265904138565,60.43407340958615
ENG,74836171.0,0.0,0.0,0.0,-4.658557314415912,-4.658557314415912
Application Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
TRX,65748111645.000015,3.814697265625e-05,6.661338147750939e-14,3.814697265625e-09,-2253.47413554949,-2253.474135545675
BNB,144443333.00000003,1.1920928955078125e-07,8.881784197001252e-14,1.1920928955078126e-11,-4.950702108762626,-4.950702108750705
MAID,452552412.0000001,2.980232238769531e-07,6.661338147750939e-14,2.980232238769531e-11,-15.510942138215636,-15.510942138185834
MANA,1050141509.0000002,5.960464477539062e-07,6.661338147750939e-14,5.960464477539063e-11,-35.9929231424303,-35.99292314237069
SC,37679831499.00001,88108449.00002289,0.23438257640606697,8810.844900002288,-1291.4519305637991,7519.39296943849
STEEM,281902619.00000006,829153.0000001788,0.2949951170418075,82.91530000001788,-9.66203050956327,73.25326949045461
ICX,400230000.00000006,2.384185791015625e-07,6.661338147750939e-14,2.384185791015625e-11,-13.717625201781143,-13.7176252017573
OMG,140245398.00000003,8.940696716308594e-08,6.661338147750939e-14,8.940696716308595e-12,-4.806820593255445,-4.8068205932465045
GAS,10128375.000000002,,,,-0.34714352285708244,
BAT,1000000000.0000002,8.344650268554688e-07,8.881784197001252e-14,8.344650268554687e-11,-34.274355250183994,-34.27435525010055
RDD,28808713174.000008,1.9073486328125e-05,6.661338147750939e-14,1.9073486328125e-09,-987.4000696263321,-987.4000696244248
AE,233020472.00000006,1.4901161193847656e-07,6.661338147750939e-14,1.4901161193847657e-11,-7.986626437893554,-7.986626437878653
POLY,285782107.00000006,450000.0000001788,0.1577109581993863,45.000000000017884,-9.794997459464097,35.205002540553785
SNT,3470483788.000001,2.384185791015625e-06,6.661338147750939e-14,2.384185791015625e-10,-118.94859423991625,-118.94859423967783
QASH,350000000.00000006,2.384185791015625e-07,6.661338147750939e-14,2.384185791015625e-11,-11.996024337564403,-11.996024337540561
DGD,2000000.0000000005,1.3969838619232178e-09,6.661338147750939e-14,1.396983861923218e-13,-0.06854871050036801,-0.06854871050022832
GNO,1104590.0000000002,9.313225746154785e-10,8.881784197001252e-14,9.313225746154786e-14,-0.03785911006580075,-0.037859110065707614
PPT,37004027.00000001,1.4901161193847656e-08,4.440892098500626e-14,1.4901161193847657e-12,-1.2682891670854004,-1.2682891670839103
REP,11000000.000000002,7.450580596923828e-09,6.661338147750939e-14,7.450580596923828e-13,-0.37701790775202404,-0.37701790775127897
FUN,5179824689.000001,2.86102294921875e-06,4.440892098500626e-14,2.8610229492187503e-10,-177.53515152445985,-177.53515152417376
LRC,788984491.0000001,4.76837158203125e-07,6.661338147750939e-14,4.76837158203125e-11,-27.041934731419605,-27.04193473137192
CVC,440000000.0000001,3.5762786865234375e-07,8.881784197001252e-14,3.576278686523438e-11,-15.080716310080962,-15.080716310045199
GNT,959242000.0000002,5.960464477539062e-07,6.661338147750939e-14,5.960464477539063e-11,-32.877401078897,-32.877401078837394
GXS,60000000.000000015,4.470348358154297e-08,6.661338147750939e-14,4.470348358154297e-12,-2.05646131501104,-2.05646131500657
STORJ,135787439.00000003,8.940696716308594e-08,6.661338147750939e-14,8.940696716308595e-12,-4.654026922798689,-4.654026922789749
BNT,58854974.000000015,640978.0000000373,1.101071982758306,64.09780000000373,-2.017216287116343,62.08058371288739
ENG,74836171.00000001,4.470348358154297e-08,6.661338147750939e-14,4.470348358154297e-12,-2.5649615104175183,-2.564961510413048
Platform Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
XRP,27216672904.22425,-1629082093.4753304,-5.64756267813149,-162908.20934753303,-46803.62684018819,-209711.83618772123
ETH,67236696.1252994,1266475.1992033646,1.919768012634293,126.64751992033646,-115.6247586356234,11.02276128471307
EOS,1829138338.0525599,99207065.17715192,5.734740260071414,9920.706517715193,-3145.509684984551,6775.196832730642
ADA,52330432211.441505,2838248201.9792557,5.734740260071414,283824.82019792555,-89990.94159043694,193833.87860748862
ETC,213515456.20868853,12005558.316286862,5.957800803758717,1200.5558316286863,-367.1755828557927,833.3802487728935
ONT,1084874099.9267385,58840369.42499614,5.734740260071414,5884.036942499614,-1865.622690923226,4018.4142515763883
NEO,131194077.20044279,7115579.558371633,5.734740260071436,711.5579558371634,-225.6101858790878,485.9477699580756
VET,111928196284.32741,6070655036.273804,5.7347402600713915,607065.5036273804,-192479.2773246695,414586.2263027108
XEM,18165333764.196785,985234092.5881348,5.7347402600713915,98523.40925881348,-31238.333425941237,67285.07583287224
DCR,17678383.7374259,1056669.7545970567,6.357164824810813,105.66697545970567,-30.40094130887365,75.26603415083201
ZRX,1101119244.8851216,61408458.03119147,5.906301906995481,6140.845803119147,-1893.558938137297,4247.28686498185
ZIL,15948840654.44834,1095666144.9186077,7.376646279996457,109566.61449186078,-27426.70234349495,82139.91214836582
LSK,225766433.8173713,12792608.559324682,6.006657646227054,1279.2608559324683,-388.2431904374415,891.0176654950268
QTUM,179658582.17757928,9786169.9825539,5.760894224141988,978.61699825539,-308.95301819097847,669.6639800644115
BTS,5388423322.480772,295459130.2650442,5.801319607089228,29545.913026504422,-9266.29626368526,20279.61676281916
ELF,504592604.61708766,27367613.686044514,5.734740260071369,2736.7613686044515,-867.7314841503377,1869.029884454114
WAN,214255051.71786866,11620561.680938244,5.734740260071414,1162.0561680938245,-368.44744118859336,793.6087269052312
AION,490073027.09893644,26580114.652635574,5.734740260071414,2658.0114652635575,-842.7626391181714,1815.2488261453861
WAVES,201837041.84683508,10947045.474417865,5.734740260071414,1094.7045474417866,-347.0925936601351,747.6119537816516
STRAT,199980086.5658429,10868894.806822151,5.747356730040654,1086.8894806822152,-343.89924808346154,742.9902325987537
POWR,783131204.054692,42780149.27147186,5.77836000841494,4278.014927147186,-1346.7252507485648,2931.289676398622
NAS,91835854.04030995,4980905.690860122,5.734740260071414,498.0905690860123,-157.92713011536148,340.1634389706508
KMD,222977804.80632544,12191838.517101765,5.783989670532952,1219.1838517101764,-383.4476758612106,835.7361758489658
>>>>>>> index_rel
