,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
GAS,10128375.0,-6008358.01,-37.234042394309895,-600.8358010000001,-23.138949833094152,-623.9747508330942
ZEN,6348575.0,243587.0,3.989966892645813,24.358700000000002,-14.503744029682517,9.854955970317485
SNT,3470483788.0,0.0,0.0,0.0,-7928.552237362712,-7928.552237362712
MCO,15793831.0,0.0,0.0,0.0,-36.08206283647349,-36.08206283647349
GNO,1104590.0,0.0,0.0,0.0,-2.5235097037913254,-2.5235097037913254
XZC,7387618.0,311677.7299999986,4.404753546626505,31.16777299999986,-16.877507229744488,14.29026577025537
WAX,942732361.0,,,,-2153.7351062942876,
AE,261902788.0,-39311624.5,-13.0510436647848,-3931.1624500000003,-598.3344290352097,-4529.49687903521
XVG,15917654269.0,111890816.0,0.707911492745783,11189.081600000001,-36364.94537286859,-25175.86377286859
QASH,350000000.0,0.0,0.0,0.0,-799.5983997021192,-799.5983997021192
AION,309581662.0,310508.0,0.10039992284569532,31.050800000000002,-707.2600043209211,-676.2092043209211
POWR,404852067.0,8023061.0,2.021792983550208,802.3061,-924.9116139694148,-122.6055139694148
NAS,45500000.0,0.0,0.0,0.0,-103.94779196127551,-103.94779196127551
STRAT,99309458.0,43903.0,0.04422782907929079,4.3903,-226.8790962630995,-222.48879626309952
STORJ,135787439.0,0.0,0.0,0.0,-310.21548264014035,-310.21548264014035
THETA,870502690.0,-129497310.0,-12.949730999999998,-12949.731,-1988.7215938868285,-14938.452593886828
PIVX,56781166.0,0.0,0.0,0.0,-129.7203699052011,-129.7203699052011
POLY,433099471.0,24631854.0,6.030307660839607,2463.1854000000003,-989.4446969240981,1473.7407030759023
LRC,828954240.0,0.0,0.0,0.0,-1893.8013820865328,-1893.8013820865328
GNT,963622000.0,0.0,0.0,0.0,-2201.4588831935876,-2201.4588831935876
PPT,53252246.0,0.0,0.0,0.0,-121.65831623469595,-121.65831623469595
10 Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,17674975.0,63182.0,0.3587482546495879,6.3182,-58.12356830030009,-51.805368300300096
XRP,42004966728.0,19101652615.0,83.40126027507013,1910165.2615,-138131.93809704063,1772033.3234029594
ETH,105880246.0,1004342.6800000072,0.9576486573236398,100.43426800000071,-348.1836726803617,-247.749404680361
XLM,19102801342.0,-15105187446.18,-44.15690013146679,-1510518.744618,-62818.92780775086,-1573337.6724257509
EOS,943876959.0,32953720.299999952,3.617617698174991,3295.3720299999954,-3103.9080334493287,191.4639965506667
LTC,61571658.0,489627.2700000033,0.8015897051037779,48.96272700000033,-202.47635253377834,-153.513625533778
BCH,17757450.0,63076.62000000104,0.3564784050013037,6.3076620000001045,-58.39478459879936,-52.087122598799255
ADA,25927070538.0,-4364209146.93,-14.40747697794097,-436420.914693,-85260.3104243226,-521681.22511732264
TRX,66682072191.0,-36178214.569999695,-0.054225364649218566,-3617.8214569999695,-219281.7798836564,-222899.60134065637
XTZ,792719487.0,,,,-2606.8317067279218,
40 Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTG,17513924.0,-136351.01999999955,-0.7725149882678695,-13.635101999999955,37.30223180840477,23.667129808404816
QKC,1135966685.0,,,,2419.451666599394,
ZRX,587710997.0,,,,1251.7430043914019,
ICX,473406688.0,-158956712.0,-25.136924749281818,-15895.6712,1008.2906615002528,-14887.380538499749
QTUM,89436388.0,-6186450.560000002,-6.469637016807672,-618.6450560000003,190.48711626717295,-428.15793973282734
SC,40498046505.0,496260511.76999664,1.240595887028606,49626.05117699967,86255.22861222114,135881.2797892208
IOST,12013965609.0,0.0,0.0,0.0,25588.08237863318,25588.08237863318
STEEM,317620347.0,8622163.0,2.7903604119563274,862.2163,676.4873372100942,1538.7036372100943
REP,11000000.0,0.0,0.0,0.0,23.428476102354473,23.428476102354473
OMG,140245398.0,-0.25,-1.782589631460496e-07,-2.5e-05,298.70326868256285,298.70324368256286
WAVES,100000000.0,1000000.0,1.0101010101010166,100.0,212.98614638504068,312.9861463850407
WTC,41682339.0,674580.0,1.6450057658600636,67.458,88.7776075592489,156.2356075592489
DGB,11736872183.0,139121396.45999908,1.1995549742408684,13912.139645999909,24997.911768709495,38910.05141470941
NANO,133248289.0,0.0,0.0,0.0,283.800395865102,283.800395865102
KMD,113025979.0,613814.0,0.5460387672455269,61.381400000000006,240.72967708606532,302.11107708606534
BTS,2713230000.0,9970000.0,0.36881395056338473,997.0,5778.804019562839,6775.804019562839
NULS,71308354.0,4861707.0,7.316707794149502,486.1707,151.876915235203,638.047615235203
BCD,186492898.0,-2618922.030000001,-1.3848536963921854,-261.8922030000001,397.2040367319846,135.3118337319845
ELF,334800000.0,54800000.0,19.571428571428573,5480.0,713.0776180971161,6193.077618097116
GAS,10128375.0,-6008358.01,-37.234042394309895,-600.8358010000001,21.572035603925862,-579.2637653960742
ZEN,6348575.0,243587.0,3.989966892645813,24.358700000000002,13.521585242864095,37.8802852428641
SNT,3470483788.0,0.0,0.0,0.0,7391.649680978784,7391.649680978784
MCO,15793831.0,0.0,0.0,0.0,33.638672013465936,33.638672013465936
GNO,1104590.0,0.0,0.0,0.0,2.3526236743545206,2.3526236743545206
XZC,7387618.0,311677.7299999986,4.404753546626505,31.16777299999986,15.734602887847615,46.90237588784747
WAX,942732361.0,,,,2007.8893264186102,
AE,261902788.0,-39311624.5,-13.0510436647848,-3931.1624500000003,557.8166554361827,-3373.3457945638174
XVG,15917654269.0,111890816.0,0.707911492745783,11189.081600000001,33902.398422437014,45091.48002243701
QASH,350000000.0,0.0,0.0,0.0,745.4515123476423,745.4515123476423
AION,309581662.0,310508.0,0.10039992284569532,31.050800000000002,659.3660518085618,690.4168518085618
POWR,404852067.0,8023061.0,2.021792983550208,802.3061,862.2788160634829,1664.584916063483
NAS,45500000.0,0.0,0.0,0.0,96.9086966051935,96.9086966051935
STRAT,99309458.0,43903.0,0.04422782907929079,4.3903,211.5153875900705,215.9056875900705
STORJ,135787439.0,0.0,0.0,0.0,289.2084336010378,289.2084336010378
THETA,870502690.0,-129497310.0,-12.949730999999998,-12949.731,1854.0501336091172,-11095.680866390883
PIVX,56781166.0,0.0,0.0,0.0,120.93601733589293,120.93601733589293
POLY,433099471.0,24631854.0,6.030307660839607,2463.1854000000003,922.4418732968967,3385.627273296897
LRC,828954240.0,0.0,0.0,0.0,1765.5576910714012,1765.5576910714012
GNT,963622000.0,0.0,0.0,0.0,2052.3813635184565,2052.3813635184565
PPT,53252246.0,0.0,0.0,0.0,113.41990661888197,113.41990661888197
Platform Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
XRP,34299503770.950386,6236744658.646069,22.224274647005473,623674.4658646069,-480761.00052601215,142913.46533859475
ETH,64929997.37073756,3759454.5540610105,6.145857762498208,375.9454554061011,-910.0951054150538,-534.1496500089527
EOS,1649176412.0348928,409293710.4889786,33.010679960181875,40929.37104889786,-23115.777627234893,17813.59342166297
ADA,45300727766.185905,4070432947.235794,9.87243231005217,407043.2947235794,-634960.300034235,-227917.00531065557
XTZ,1385068537.646972,477028895.78927755,52.53392845419806,47702.88957892776,-19413.89416018971,28288.99541873805
ETC,192400417.5558955,43358685.013504624,29.09164049147941,4335.868501350463,-2696.791704728264,1639.0767966221988
ONT,864540306.874541,-394502662.0662074,-31.333534422427878,-39450.26620662074,-12117.87977177937,-51568.14597840011
RVN,6009288468.790483,1659796683.8218117,38.16070395989417,165979.66838218117,-84229.54326097204,81750.12512120913
NEO,113570381.98690476,4680179.267704859,4.298071957652461,468.017926770486,-1591.8659009985097,-1123.8479742280238
VET,96892544834.13078,-19437939506.85086,-16.709239729351953,-1943793.9506850862,-1358100.0211851601,-3301893.9718702463
XEM,15725129811.82419,3565838304.5716457,29.326036820852288,356583.8304571646,-220412.20165222645,136171.62880493817
DCR,16963981.748834275,4000195.8113102615,30.856694414643115,400.01958113102614,-237.77664227847788,162.24293885254826
LSK,203666784.6560809,25650431.720709085,14.40903113548304,2565.043172070909,-2854.7073980732466,-289.6642260023377
ZIL,15178873849.9206,1228202504.4551353,8.803895339806367,122820.25044551353,-212755.57301579436,-89935.32257028083
QKC,1984802620.6130445,,,,-27820.10200802792,
ZRX,1026870191.1876098,-230840007.03823698,-18.353990240666317,-23084.000703823698,-14393.186088709806,-37477.1867925335
QTUM,156266534.59521577,26111656.152919203,20.06198804487813,2611.1656152919204,-2190.319021010343,420.8465942815774
WAVES,174723664.59523806,39972038.730228186,29.663492721246243,3997.2038730228187,-2449.0244630746297,1548.179409948189
WTC,72828910.18981011,17012120.30768393,30.478500006199027,1701.212030768393,-1020.8106788916971,680.401351876696
KMD,197483132.4534442,44475839.51651737,29.06779060188416,4447.583951651737,-2768.033875339594,1679.5500763121431
BTS,4740654884.897379,1061173267.363575,28.840292673478096,106117.3267363575,-66447.66643947978,39669.660296877715
NULS,124592569.27134505,34150208.49833113,37.75908568335473,3415.020849833113,-1746.3590336758566,1668.6618161572565
ELF,584974829.0648571,203859119.54765743,53.4900856765804,20385.911954765743,-8199.33390237386,12186.578052391882
AION,540912424.7612437,119954941.58298254,28.495738020218475,11995.494158298254,-7581.730635573017,4413.763522725237
POWR,707372367.6519687,167237481.2994864,30.96216991811749,16723.74812994864,-9914.926160093291,6808.821969855348
NAS,79499267.39083335,17567964.59428841,28.36685779403385,1756.796459428841,-1114.3061306989566,642.4903287298844
STRAT,173517124.30726886,38404044.219970286,28.42363166849342,3840.4044219970287,-2432.112920566826,1408.291501430203
Currency Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,17674975.000000004,63182.00000000745,0.35874825464963234,6.318200000000745,17.521503176791626,23.83970317679237
XLM,19102801342.000004,-15105187446.179996,-44.156900131466784,-1510518.7446179998,18936.93170142941,-1491581.8129165703
LTC,61571658.000000015,489627.27000002563,0.8015897051038001,48.962727000002566,61.0370312403456,109.99975824034817
BCH,17757450.000000004,63076.620000008494,0.3564784050013481,6.30766200000085,17.60326204629531,23.91092404629616
DASH,8778365.000000002,64812.82000000402,0.7438162836594708,6.4812820000004026,8.702142449114435,15.183424449114838
XMR,16952473.000000004,71469.00000000745,0.42336936831486316,7.146900000000746,16.805274662282365,23.95217466228311
ZEC,6433269.000000002,250663.33000000287,4.054331512946119,25.066333000000288,6.377408919710216,31.443741919710504
BSV,17755261.000000004,63885.4800000079,0.3611108696877974,6.38854800000079,17.601092053384203,23.989640053384992
IOT,2779530283.0000005,-0.2799997329711914,-1.007363081839685e-08,-2.7999973297119143e-05,2755.395619149279,2755.395591149306
DOGE,119308689354.00003,567943058.2900238,0.4783051109310321,56794.305829002384,118272.7319011742,175067.03773017658
BTG,17513924.000000004,-136351.0199999921,-0.772514988267825,-13.635101999999211,17.361850582763886,3.7267485827646745
DGB,11736872183.000002,139121396.460001,1.1995549742408684,13912.1396460001,11634.960911686254,25547.100557686354
NANO,133248289.00000003,7.450580596923828e-08,6.661338147750939e-14,7.450580596923828e-12,132.09129399139454,132.09129399140198
BCD,186492898.00000003,-2618922.0299999714,-1.3848536963921743,-261.89220299999715,184.87358000540746,-77.01862299458969
ZEN,6348575.000000002,243587.0000000028,3.9899668926458576,24.35870000000028,6.29345031778545,30.65215031778573
XZC,7387618.000000002,311677.7300000023,4.404753546626572,31.16777300000023,7.323471306518001,38.49124430651823
XVG,15917654269.000004,111890816.00000763,0.7079114927458274,11189.081600000764,15779.441263218436,26968.5228632192
PIVX,56781166.000000015,2.2351741790771484e-08,4.440892098500626e-14,2.2351741790771486e-12,56.288135086523894,56.28813508652613
