,Weight,Price,Previous Float,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding,Funding Units per 1 bps,Total Flow Units per 1 bps
AION,0.01799710155221764,0.09887743,901012592.0,901012592.0,0.0,0.0,0.0,0.0,-375.112978530166,-375.112978530166
STEEM,0.015505598015286119,0.20751893,367091469.745,369876095.2620906,2784625.5170906186,0.7585644850382822,278.46255170906187,57.78625077573419,-153.98821838093718,124.47433332812469
PIVX,0.01490311406645026,0.42046285,175458680.4,175458680.4,0.0,0.0,0.0,0.0,-73.04762308340355,-73.04762308340355
STORJ,0.014309937437856508,0.16667646,425000000.0,425000000.0,0.0,0.0,0.0,0.0,-176.937611406124,-176.937611406124
AE,0.013789308830116165,0.13554018,503616445.26,503616445.26,0.0,0.0,0.0,0.0,-209.66750797446446,-209.66750797446446
RCN,0.012781237960172892,0.06327008,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-416.3237915438212,-416.3237915438212
MANA,0.011545608564058351,0.04047761,1369785731.9725733,1411976376.4337554,42190644.46118212,3.080090811022318,4219.064446118212,170.77764521483897,-587.8393586072068,3631.225087511005
GNT,0.010828226059039889,0.05360222,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-416.3237915438212,-416.3237915438212
ARDR,0.01052017663785801,0.05212946,998999495.0,998999495.0,0.0,0.0,0.0,0.0,-415.9072575087626,-415.9072575087626
ELF,0.010183103072102549,0.09258135,544480199.986466,544480202.6527623,2.6662962436676025,4.89695728411732e-07,0.0002666296243667603,2.4684930573867563e-05,-226.6800623889461,-226.67979575932173
GXC,0.009965945485692384,0.49333732,100000000.0,100000000.0,0.0,0.0,0.0,0.0,-41.632379154382114,-41.632379154382114
MAID,0.009447198283787716,0.10333789,452552420.698226,452552432.9453368,12.247110843658447,2.7062303287195277e-06,0.0012247110843658447,0.0001265590593179784,-188.4083447561835,-188.40712004509913
WAN,0.009110185719369468,0.21508296,209675017.96,209675017.96,0.0,0.0,0.0,0.0,-87.29269846912601,-87.29269846912601
