,Float,Price,Mkt Cap,Weight,Weight Cap,Weight1,Weight_step2,Weight2,Weight_step3,Weight3,Weight_step4,Weight4,AWF,Adj Mkt Cap,Adj Weight,Adj Float
ZIL,8687360058.0875,0.00714996,62114276.9209233,0.0015820889136033774,0.25,0.0015820889136033774,0.0021760478126274714,0.0021760478126274714,0.003484056823529042,0.003484056823529042,0.0034840568235290402,0.0034840568235290402,2.202187749103005,136787299.67964882,0.0034840568235290415,19131197891.96706
KMD,115646306.91217,0.69818531,80742552.64182854,0.0020565625766407972,0.25,0.0020565625766407972,0.002828651700894625,0.002828651700894625,0.004528936911542075,0.004528936911542075,0.0045289369115420735,0.0045289369115420735,2.202187749103005,177810260.25913927,0.004528936911542074,254674880.3109869
BTS,2741000000.0,0.03255527,89233995.07,0.002272844848480076,0.25,0.002272844848480076,0.0031261321778129725,0.0031261321778129725,0.005005231080934701,0.005005231080934701,0.005005231080934699,0.005005231080934699,2.202187749103005,196510010.74667192,0.005005231080934701,6036196620.291336
WTC,42202739.4106683,1.16385016,49117665.0155446,0.0012510571986873009,0.25,0.0012510571986873009,0.0017207378531430859,0.0017207378531430859,0.002755062836376299,0.002755062836376299,0.0027550628363762976,0.0027550628363762976,2.202187749103005,108166320.16177757,0.002755062836376299,92938355.70876029
QKC,2113716585.35544,0.01185085,25049338.195559513,0.0006380220815054969,0.25,0.0006380220815054969,0.000877552799296159,0.000877552799296159,0.001405044411548605,0.001405044411548605,0.0014050444115486043,0.0014050444115486043,2.202187749103005,55163345.69739913,0.001405044411548605,4654800769.345586
WAVES,100000000.0,1.1419749,114197489.99999999,0.0029086804491073987,0.25,0.0029086804491073987,0.004000677632268148,0.004000677632268148,0.006405460451079743,0.006405460451079743,0.00640546045107974,0.00640546045107974,2.2021877491030053,251484313.45631292,0.006405460451079744,220218774.91030052
NULS,73551948.0366896,0.44240073,32539435.504353546,0.0008287994760349314,0.25,0.0008287994760349314,0.0011399531792590121,0.0011399531792590121,0.0018251720525871162,0.0018251720525871162,0.0018251720525871153,0.0018251720525871153,2.202187749103005,71657946.23041473,0.0018251720525871162,161975198.88905865
WAN,106152492.636,0.34507001,36630041.695429444,0.0009329897367226239,0.25,0.0009329897367226239,0.0012832592772394054,0.0012832592772394054,0.0020546185682494013,0.0020546185682494013,0.0020546185682494005,0.0020546185682494005,2.202187749103005,80666229.07080698,0.002054618568249401,233767718.81974617
ARK,113443488.0,0.22578497,25613834.53477536,0.0006524001511589529,0.25,0.0006524001511589529,0.0008973287845459058,0.0008973287845459058,0.0014367076203951955,0.0014367076203951955,0.0014367076203951948,0.0014367076203951948,2.2021877491030053,56406472.62003378,0.0014367076203951955,249823859.48911378
ELF,499779999.986466,0.08048853,40226557.52231067,0.0010245952113311703,0.25,0.0010245952113311703,0.0014092559206218657,0.0014092559206218657,0.002256351022183109,0.002256351022183109,0.002256351022183108,0.002256351022183108,2.2021877491030053,88586432.16421989,0.002256351022183109,1100609393.2168956
NAS,48627714.82,0.67268846,32711302.59558498,0.0008331770367686203,0.25,0.0008331770367686203,0.0011459741944985992,0.0011459741944985992,0.0018348122632058002,0.0018348122632058002,0.0018348122632057993,0.0018348122632057993,2.2021877491030044,72036429.83319856,0.0018348122632058002,107087357.8434786
ARDR,998999495.0,0.05557688,55521275.0536756,0.0014141610928413626,0.25,0.0014141610928413626,0.0019450753534271856,0.0019450753534271856,0.0031142482339133674,0.0031142482339133674,0.003114248233913366,0.003114248233913366,2.2021877491030053,122268271.7377827,0.0031142482339133674,2199984449.249089
POWR,416986284.93735296,0.05430392,22643989.85833522,0.0005767563769635032,0.25,0.0005767563769635032,0.0007932862949224936,0.0007932862949224936,0.0012701258275660619,0.0012701258275660619,0.0012701258275660612,0.0012701258275660612,2.202187749103005,49866317.056838505,0.0012701258275660617,918282088.2330135
