,Float,Price,Mkt Cap,Weight,Equal,AWF,Adj Mkt Cap,Adj Weight,Adj Float
AE,503616445.26,0.16033664,80748168.68173233,0.027419070934228,0.025,0.9117741465408952,73624092.58452673,0.02500000000000001,459184454.5608959
GAS,60464204.03,1.19344821,72160896.06867827,0.02450315295425591,0.025,1.0202768617847522,73624092.58452673,0.02500000000000001,61690228.338041365
QASH,1000000000.0,0.07150924,71509240.0,0.02428187482171726,0.025,1.0295745358855266,73624092.58452673,0.02500000000000001,1029574535.8855267
MAID,452552412.0,0.15803993,71521351.51381116,0.024285987440761513,0.025,1.0294001864647304,73624092.58452673,0.02500000000000001,465857537.2978635
ZEN,20865535.36,3.39104179,70755902.3764827,0.02402606941988755,0.025,1.0405364091434066,73624092.58452673,0.02500000000000001,21711349.238349177
ARK,381936707.22,0.1752014,66915845.81633411,0.022722129219965945,0.025,1.100249002106391,73624092.58452673,0.02500000000000001,420225480.9866059
MCO,22111377.4,2.85064733,63031738.94793234,0.0214032311758432,0.025,1.1680479360619298,73624092.58452672,0.025000000000000005,25827148.735556398
IOST,12013965608.0,0.00476886,57292920.02936688,0.019454541990989473,0.025,1.2850469577530508,73624092.58452673,0.02500000000000001,15438509955.110182
XVG,16500000000.0,0.00332147,54804255.0,0.018609484027623174,0.025,1.3434010294369796,73624092.58452673,0.02500000000000001,22166116985.710163
ARDR,998999495.0,0.05321608,53162837.0458796,0.018052119618603157,0.025,1.384878924369462,73624092.58452673,0.02500000000000001,1383493346.0812356
STORJ,425000000.0,0.12386626,52643160.5,0.017875656816945203,0.025,1.3985500088758298,73624092.58452673,0.02500000000000001,594383753.7722276
GNT,1000000000.0,0.04649561,46495610.0,0.015788177608647293,0.025,1.583463311579883,73624092.58452673,0.02500000000000001,1583463311.579883
STEEM,346112885.0,0.13418888,46444500.391718805,0.01577082268905269,0.025,1.585205825524482,73624092.58452673,0.02500000000000001,548660161.5910851
GXC,100000000.0,0.45550184,45550184.0,0.01546714614774522,0.025,1.6163292026334457,73624092.58452673,0.02500000000000001,161632920.26334456
ELF,534480099.0,0.07634712,40806016.25596488,0.013856203459864751,0.025,1.8042460239858533,73624092.58452673,0.02500000000000001,964333593.5203153
WAN,209675017.96,0.19527369,40944014.45786548,0.013903062510026274,0.025,1.7981649713486585,73624092.58452673,0.02500000000000001,377030272.66257286
PIVX,175458680.4,0.19246526,33769700.5424429,0.011466932683643065,0.025,2.1801819797600364,73624092.58452675,0.025000000000000015,382531853.2005555
WTC,42483863.0,0.70731685,30049552.15299155,0.010203708832978858,0.025,2.450089512472058,73624092.58452673,0.02500000000000001,104089267.1855997
NAS,51952589.0,0.50687544,26333491.408514157,0.008941872994319443,0.025,2.795834834142903,73624092.58452673,0.02500000000000001,145250858.05010942
FUN,11000000000.0,0.00397757,43753270.0,0.014856981072387249,0.025,1.6827106313317093,73624092.58452673,0.02500000000000001,18509816944.648804
AION,641095291.0,0.06371758,40849040.49191578,0.013870812888124088,0.025,1.8023457025654568,73624092.58452673,0.02500000000000001,1155475342.668801
CVC,1000000000.0,0.03714526,37145260.0,0.012613146965904563,0.025,1.9820588840817572,73624092.58452673,0.02500000000000001,1982058884.0817573
RCN,1000000000.0,0.03447607,34476070.0,0.011706789445458542,0.025,2.1355129103905037,73624092.58452673,0.02500000000000001,2135512910.3905036
KNC,178212585.95999998,0.19118672,34071879.772410445,0.011569541496655128,0.025,2.1608462191200712,73624092.58452675,0.025000000000000015,385089992.57127666
