,Float,Price,Mkt Cap,Weight,Weight Cap,Weight1,Weight_step2,Weight2,Weight_step3,Weight3,Weight_step4,Weight4,AWF,Adj Mkt Cap,Adj Weight,Adj Float
GAS,60464204.03,1.19344821,72160896.06867827,0.010240176086768766,0.25,0.010240176086768766,0.01024017608676876,0.01024017608676876,0.010240176086768762,0.010240176086768762,0.01024017608676876,0.01024017608676876,0.9999999999999994,72160896.06867823,0.010240176086768762,60464204.029999964
QASH,1000000000.0,0.07150924,71509240.0,0.01014770116953761,0.25,0.01014770116953761,0.010147701169537605,0.010147701169537605,0.010147701169537606,0.010147701169537606,0.010147701169537605,0.010147701169537605,0.9999999999999994,71509239.99999996,0.010147701169537606,999999999.9999994
MAID,452552412.0,0.15803993,71521351.51381116,0.01014941988480946,0.25,0.01014941988480946,0.010149419884809455,0.010149419884809455,0.010149419884809456,0.010149419884809456,0.010149419884809455,0.010149419884809455,0.9999999999999994,71521351.51381111,0.010149419884809456,452552411.99999976
MCO,22111377.4,2.85064733,63031738.94793234,0.008944679751035283,0.25,0.008944679751035283,0.00894467975103528,0.00894467975103528,0.008944679751035281,0.008944679751035281,0.00894467975103528,0.00894467975103528,0.9999999999999997,63031738.94793232,0.008944679751035283,22111377.39999999
IOST,12013965608.0,0.00476886,57292920.02936688,0.00813029800887593,0.25,0.00813029800887593,0.008130298008875927,0.008130298008875927,0.008130298008875929,0.008130298008875929,0.008130298008875927,0.008130298008875927,0.9999999999999996,57292920.02936686,0.00813029800887593,12013965607.999994
STORJ,425000000.0,0.12386626,52643160.5,0.007470462018251154,0.25,0.007470462018251154,0.00747046201825115,0.00747046201825115,0.007470462018251152,0.007470462018251152,0.00747046201825115,0.00747046201825115,0.9999999999999996,52643160.49999998,0.007470462018251153,424999999.9999998
GNT,1000000000.0,0.04649561,46495610.0,0.006598078178083904,0.25,0.006598078178083904,0.006598078178083901,0.006598078178083901,0.006598078178083903,0.006598078178083903,0.006598078178083901,0.006598078178083901,0.9999999999999996,46495609.99999998,0.006598078178083902,999999999.9999995
STEEM,346112885.0,0.13418888,46444500.391718805,0.0065908253387063674,0.25,0.0065908253387063674,0.006590825338706365,0.006590825338706365,0.006590825338706367,0.006590825338706367,0.006590825338706365,0.006590825338706365,0.9999999999999996,46444500.39171878,0.006590825338706367,346112884.9999998
GXC,100000000.0,0.45550184,45550184.0,0.0064639150891472675,0.25,0.0064639150891472675,0.006463915089147265,0.006463915089147265,0.006463915089147267,0.006463915089147267,0.006463915089147265,0.006463915089147265,0.9999999999999996,45550183.99999998,0.006463915089147267,99999999.99999996
FUN,11000000000.0,0.00397757,43753270.0,0.0062089194228619245,0.25,0.0062089194228619245,0.006208919422861922,0.006208919422861922,0.006208919422861924,0.006208919422861924,0.006208919422861922,0.006208919422861922,0.9999999999999996,43753269.99999998,0.006208919422861923,10999999999.999994
CVC,1000000000.0,0.03714526,37145260.0,0.005271192902410634,0.25,0.005271192902410634,0.0052711929024106315,0.0052711929024106315,0.005271192902410632,0.005271192902410632,0.0052711929024106315,0.0052711929024106315,0.9999999999999996,37145259.999999985,0.005271192902410633,999999999.9999995
RCN,1000000000.0,0.03447607,34476070.0,0.0048924146845926554,0.25,0.0048924146845926554,0.004892414684592653,0.004892414684592653,0.004892414684592654,0.004892414684592654,0.004892414684592653,0.004892414684592653,0.9999999999999994,34476069.99999998,0.004892414684592654,999999999.9999994
KNC,178212585.95999998,0.19118672,34071879.772410445,0.0048350570389901265,0.25,0.0048350570389901265,0.004835057038990125,0.004835057038990125,0.004835057038990126,0.004835057038990126,0.004835057038990125,0.004835057038990125,0.9999999999999997,34071879.77241043,0.004835057038990126,178212585.95999992
