,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
GNT,963622000.0,0.0,0.0,0.0,-269.75292881347184,-269.75292881347184
40 Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
ZIL,8687360058.0,,,,-8915.660339607963,
QTUM,95761236.0,6324848.0,7.071895613673496,632.4848000000001,-98.2778022525745,534.2069977474256
ZRX,597577999.0,9867002.0,1.6788867403139562,986.7002,-613.28210525824,373.41809474176
SC,40913120745.0,415074240.0,1.0249241033113865,41507.424,-41988.30088317587,-480.8768831758716
DGB,11858765116.0,121892933.0,1.0385469919026002,12189.293300000001,-12170.408629959376,18.88467004062477
OMG,140245398.0,0.0,0.0,0.0,-143.93098989947882,-143.93098989947882
ICX,473406688.0,0.0,0.0,0.0,-485.847622813789,-485.847622813789
BCD,186492898.0,0.0,0.0,0.0,-191.39385535033767,-191.39385535033767
MONA,65729675.0,,,,-67.45702406948871,
KMD,113690018.0,664039.0,0.5875100626202112,66.40390000000001,-116.67774533628236,-50.27384533628235
IOST,12013965609.0,0.0,0.0,0.0,-12329.687728660196,-12329.687728660196
AE,267206445.0,5303657.0,2.025047934961277,530.3657000000001,-274.22852146899424,256.1371785310058
STEEM,315793035.0,-1827312.0,-0.5753132685797357,-182.7312,-324.0919472517077,-506.8231472517077
WAVES,100000000.0,0.0,0.0,0.0,-102.62795924289708,-102.62795924289708
BTS,2722320000.0,9090000.0,0.33502504395130916,909.0,-2793.861460061236,-1884.861460061236
QKC,1579716585.0,443749900.0,39.06363680022886,44374.990000000005,-1621.2308930070856,42753.75910699292
RDD,28808713174.0,,,,-29565.794414615844,
GNO,1104590.0,0.0,0.0,0.0,-1.133618175001117,-1.133618175001117
WTC,41682339.0,0.0,0.0,0.0,-42.777733880406196,-42.777733880406196
ZEN,6570538.0,221963.0,3.496264909841962,22.1963,-6.743209060679066,15.453090939320935
NANO,133248289.0,0.0,0.0,0.0,-136.74999972677773,-136.74999972677773
ELF,376330000.0,41530000.0,12.40442054958184,4153.0,-386.21979901879456,3766.7802009812053
REP,11000000.0,0.0,0.0,0.0,-11.289075516718679,-11.289075516718679
MCO,15793831.0,0.0,0.0,0.0,-16.208886441572044,-16.208886441572044
NULS,71748290.0,439936.0,0.6169487518951744,43.9936,-73.63380581867561,-29.64020581867561
GAS,10128375.0,0.0,0.0,0.0,-10.394544566967777,-10.394544566967777
SNT,3470483788.0,0.0,0.0,0.0,-3561.6866874799907,-3561.6866874799907
XVG,16199409336.0,281755067.0,1.770079072195485,28175.5067,-16625.123210940146,11550.383489059855
XZC,7609218.0,221600.0,2.999613677913504,22.16,-7.809185147743189,14.35081485225681
AION,318443045.0,8861383.0,2.862373353367431,886.1383000000001,-326.81159843444044,559.3267015655597
WAX,942791205.0,58844.0,0.006241856377720012,5.8844,-967.5673736130184,-961.6829736130184
THETA,870502690.0,0.0,0.0,0.0,-893.3791459015226,-893.3791459015226
QASH,350000000.0,0.0,0.0,0.0,-359.1978573501398,-359.1978573501398
POWR,407412067.0,2560000.0,0.6323297344064116,256.0,-418.1186900714046,-162.11869007140461
NAS,36308659.0,-9191341.0,-20.20074945054945,-919.1341,-37.26283576016249,-956.3969357601625
STORJ,135787439.0,0.0,0.0,0.0,-139.35587755389372,-139.35587755389372
STRAT,99349464.0,40006.0,0.04028417917656402,4.0006,-101.96032742195672,-97.95972742195671
POLY,445522521.0,12423050.0,2.8684057201261215,1242.305,-457.2306712698076,785.0743287301925
PIVX,56781166.0,0.0,0.0,0.0,-58.27335190012173,-58.27335190012173
GNT,963622000.0,0.0,0.0,0.0,-988.9455934155899,-988.9455934155899
Platform Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
XRP,37088810347.08063,2834575727.0893097,8.275110387184093,283457.572708931,-60941.82902979733,222515.74367913365
ETH,60139210.83349006,-4859488.893174648,-7.476286315895509,-485.9488893174649,-98.816690810628,-584.7655801280929
EOS,1675230202.1674268,26205262.73914385,1.5891368355065216,2620.526273914385,-2752.6251613534455,-132.0988874390605
ADA,47352579144.7139,2056012133.7182693,4.539002112939761,205601.21337182695,-77806.56093716547,127794.65243466148
XTZ,1453663541.2899375,68722218.62142372,4.962103267235118,6872.221862142373,-2388.561783759511,4483.660078382862
ETC,202499675.41880423,10116929.345806122,5.258750876737839,1011.6929345806122,-332.7337944376422,678.95914014297
ONT,903612698.7955871,39151797.72193313,4.52904205075173,3915.179772193313,-1484.7553772640479,2430.424394929265
NEO,118714439.40784805,5154488.568070844,4.539002112939761,515.4488568070844,-195.06355156874895,320.3853052383355
RVN,6686672986.56663,677936455.4473352,11.282512587068783,67793.64554473353,-10987.089586107022,56806.55595862651
XEM,16437383916.183353,713698417.0382004,4.539002112939761,71369.84170382004,-27008.79944497965,44361.04225884039
VET,101281196219.8905,4397550716.492325,4.539002112939783,439755.07164923253,-166418.42340601687,273336.64824321563
DCR,18016046.706879303,1053623.0560842827,6.211512445244827,105.36230560842827,-29.602751555764126,75.75955405266414
LSK,214358365.77604467,10710287.389666975,5.259213577918742,1071.0287389666976,-352.2191937671232,718.8095451995744
ZIL,15866385834.147696,688906124.7027111,4.539002112939761,68890.61247027111,-26070.573948768804,42820.038521502305
QTUM,174896022.28834826,18643840.37192917,11.93189121794276,1864.384037192917,-287.37733533497135,1577.0067018579457
ZRX,1091402110.0576704,64626234.252802014,6.29409355787045,6462.623425280201,-1793.3182588351735,4669.305166445028
KMD,207640719.2790485,10175725.14277634,5.153179269716035,1017.5725142776341,-341.18121059992296,676.3913036777112
WAVES,182637599.088997,7929982.412416697,4.539002112939761,792.9982412416697,-300.0977716442291,492.9004695974406
BTS,4971979887.519584,231760419.5656042,4.889233950714922,23176.04195656042,-8169.62165702518,15006.42029953524
QKC,2885156443.2546945,900536121.6512377,45.37573821292214,90053.61216512378,-4740.694269879315,85312.91789524446
WTC,76127623.19373664,3305402.1517838985,4.539002112939761,330.5402151783899,-125.08777050819349,205.45244467019637
ELF,687320076.6516224,102398976.01843154,17.506459573365074,10239.897601843155,-1129.3579440287276,9110.539657814428
NULS,131039354.2434109,6458228.478711978,5.183954181719219,645.8228478711978,-215.3150194828393,430.5078283883586
AION,581596731.8538942,40733988.50594783,7.5312986532967585,4073.398850594783,-955.6404820010297,3117.7583685937534
POWR,744087617.5676557,36780220.24608338,5.2000333073515925,3678.022024608338,-1222.6345344766935,2455.387490131645
NAS,66313263.059011035,-13178702.52883301,-16.578659781999782,-1317.870252883301,-108.96147657290186,-1426.8317294562028
STRAT,181449475.7573874,7948288.551157862,4.581114791860319,794.8288551157863,-298.14552760448566,496.6833275113006
Currency Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,17734000.000000007,59025.0000000149,0.33394672411144466,5.90250000000149,-6.581704227661729,-0.6792042276602386
XLM,19327248144.000008,224446802.00001526,1.1749418212633644,22444.680200001527,-7173.014030587126,15271.6661694144
LTC,62022926.00000003,451268.00000006706,0.732915134427703,45.12680000000671,-23.01886513286064,22.10793486714607
BCH,17813313.000000007,55863.0000000149,0.31458908796035967,5.58630000000149,-6.611140040642925,-1.0248400406414353
BSV,17810723.000000007,55462.0000000149,0.3123693873045008,5.54620000000149,-6.610178801557009,-1.0639788015555185
DASH,8836191.000000004,57826.00000000745,0.6587331467762692,5.782600000000746,-3.279417822325845,2.503182177674901
XMR,17014796.000000007,62323.0000000149,0.36763367798913205,6.232300000001491,-6.314782607759214,-0.08248260775772298
ZEC,6655419.000000003,222150.0000000056,3.453143339723641,22.21500000000056,-2.470057481062377,19.744942518938185
IOT,2779530283.0000014,2.86102294921875e-06,1.1102230246251565e-13,2.8610229492187503e-10,-1031.5803662194035,-1031.5803662191174
DOGE,119739850499.00005,431161145.00009155,0.36138285261084757,43116.11450000916,-44439.62333646394,-1323.5088364547846
BTG,17513924.000000007,1.862645149230957e-08,1.1102230246251565e-13,1.862645149230957e-12,-6.500026369332707,-6.500026369330844
DGB,11858765116.000006,121892933.00001144,1.0385469919027113,12189.293300001145,-4401.200208572495,7788.09309142865
BCD,186492898.0000001,1.7881393432617188e-07,8.881784197001252e-14,1.788139343261719e-11,-69.21400108241163,-69.21400108239375
MONA,65729675.00000003,,,,-24.39456861567224,
ZEN,6570538.000000003,221963.0000000056,3.496264909842073,22.19630000000056,-2.4385551896138513,19.757744810386708
NANO,133248289.00000006,1.1920928955078125e-07,8.881784197001252e-14,1.1920928955078126e-11,-49.45307471749137,-49.453074717479446
XVG,16199409336.000008,281755067.00001717,1.7700790721955961,28175.50670000172,-6012.164255800952,22163.342444200767
XZC,7609218.000000004,221600.00000000652,2.999613677913593,22.160000000000654,-2.824045465196782,19.33595453480387
PIVX,56781166.00000002,5.21540641784668e-08,8.881784197001252e-14,5.21540641784668e-12,-21.073465676878445,-21.07346567687323
20 Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BNB,141175490.0,0.0,0.0,0.0,-55.13839821568983,-55.13839821568983
DASH,8836191.0,57826.0,0.6587331467762025,5.7826,-3.451119015545082,2.3314809844549185
XTZ,795927864.0,,,,-310.8626541065692,
XMR,17014796.0,62323.0,0.36763367798904323,6.2323,-6.645407056187491,-0.41310705618749033
ZEC,6655419.0,222150.0,3.4531433397235523,22.215,-2.599382818605894,19.615617181394107
ETC,110875130.0,758153.0,0.6884978326275659,75.81530000000001,-43.304096696645985,32.51120330335402
ONT,494757215.0,-47143.0,-0.009527604039416548,-4.714300000000001,-193.23552792879042,-197.94982792879043
IOT,2779530283.0,0.0,0.0,0.0,-1085.5910441438741,-1085.5910441438741
NEO,65000000.0,0.0,0.0,0.0,-25.386813844385024,-25.386813844385024
RVN,3661170000.0,221860000.0,6.4507124975649255,22186.0,-1429.929865271494,20756.070134728507
LINK,350000000.0,0.0,0.0,0.0,-136.69822839284242,-136.69822839284242
MAID,452552412.0,0.0,0.0,0.0,-176.75175135802206,-176.75175135802206
DOGE,119739850499.0,431161145.0,0.36138285261075875,43116.1145,-46766.35837496317,-3650.243874963169
XEM,8999999999.0,0.0,0.0,0.0,-3515.0973011396677,-3515.0973011396677
VET,55454734800.0,0.0,0.0,0.0,-21658.754294728304,-21658.754294728304
BTG,17513924.0,,,,-6.840349665733955,
DCR,9864369.0,155334.0,1.599891235328732,15.5334,-3.8526907614664987,11.680709238533503
MANA,1050141509.0,0.0,0.0,0.0,-410.149953834532,-410.149953834532
BAT,1267888630.0,13890229.0,1.1076751763736903,1389.0229000000002,-495.1946557726517,893.8282442273485
LSK,117368147.0,803064.0,0.6889404436832836,80.30640000000001,-45.84005075614487,34.46634924385514
