,Float,Price,Mkt Cap,Weight,Equal,AWF,Adj Mkt Cap,Adj Weight,Adj Float
GAS,60464204.03,1.48308266,89673412.54759513,0.02385017750933579,0.025,1.0482102277944947,93996588.19362439,0.02499999999999998,63379197.07969911
NULS,250401085.34,0.29133417,72950392.36462808,0.019402404323005037,0.025,1.2885001046163134,93996588.19362438,0.024999999999999977,322641824.65662843
IOST,12013965608.0,0.00595105,71495710.0314884,0.01901550668100149,0.025,1.3147164795234016,93996588.19362439,0.02499999999999998,15794958569.264984
DGD,2000000.0,32.92290298,65845805.96000001,0.017512818078131643,0.025,1.4275258207140087,93996588.19362438,0.024999999999999977,2855051.6414280175
XVG,16500000000.0,0.00390607,64450155.0,0.017141620839268807,0.025,1.458438512578044,93996588.19362438,0.024999999999999977,24064235457.537724
ARK,381936707.22,0.16671813,63675773.6060759,0.016935660865400142,0.025,1.4761750485376952,93996588.19362438,0.024999999999999977,563805437.318811
STEEM,358847880.0,0.17206146,61743890.1507048,0.01642184342465655,0.025,1.5223625846087285,93996588.19362438,0.024999999999999977,546296586.0781629
MAID,452552412.0,0.12229912,55346761.74147744,0.014720417731404296,0.025,1.6983213694177588,93996588.19362438,0.024999999999999977,768579432.0811498
RCN,1000000000.0,0.05376497,53764970.0,0.014299713168644238,0.025,1.7482868156278035,93996588.19362439,0.02499999999999998,1748286815.6278036
PIVX,175458680.4,0.30112087,52834270.491099946,0.014052177719010977,0.025,1.779083676559106,93996588.19362438,0.024999999999999977,312155674.2102412
KNC,178212585.95999998,0.29524778,52616870.372749165,0.01399435643992823,0.025,1.786434417853674,93996588.19362438,0.024999999999999977,318365097.25365037
STORJ,425000000.0,0.12321563,52366642.75,0.013927804124690543,0.025,1.794970677084782,93996588.19362439,0.02499999999999998,762862537.7610323
ARDR,998999495.0,0.05358749,53533875.44831755,0.01423824962083801,0.025,1.7558338044173576,93996588.19362438,0.024999999999999977,1754077083.916869
WAN,209675017.96,0.23409519,49083913.16759962,0.01305470605658879,0.025,1.9150182234384625,93996588.19362438,0.024999999999999977,401531480.3931869
GXC,100000000.0,0.48233263,48233263.0,0.01282846109814217,0.025,1.9487918160051578,93996588.19362439,0.02499999999999998,194879181.60051578
GNT,1000000000.0,0.04088152,40881520.0,0.010873139330277554,0.025,2.299243966311047,93996588.19362439,0.02499999999999998,2299243966.311047
ELF,544480199.0,0.07026714,38259066.370360866,0.01017565294272987,0.025,2.456844798137655,93996588.19362438,0.024999999999999977,1337703344.6021051
FUN,11000000000.0,0.00297559,32731490.000000004,0.00870549948381534,0.025,2.8717479159556856,93996588.19362438,0.024999999999999977,31589227075.512543
NAS,51952589.0,0.51023172,26507858.843923084,0.007050218351893613,0.025,3.5459894647497365,93996588.19362439,0.02499999999999998,184223333.26047304
CVC,1000000000.0,0.02676047,26760470.0,0.007117404608578951,0.025,3.512516341963515,93996588.19362439,0.02499999999999998,3512516341.963515
NMR,9248182.0,5.70366178,52748502.20788396,0.014029366177426268,0.025,1.7819764402632714,93996588.19362438,0.024999999999999977,16480042.439266862
