,Weight,Price,Previous Float,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding,Funding Units per 1 bps,Total Flow Units per 1 bps
ARDR,0.00022172600276649875,0.05262949,998999495.0,998999495.0,0.0,0.0,0.0,0.0,2185.2343673052587,2185.2343673052587
QASH,0.00021397894112374995,0.05073981,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,2187.422894848669,2187.422894848669
RCN,0.00018979560345860455,0.04500533,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,2187.422894848669,2187.422894848669
GXC,0.00018676098357436506,0.44285745,100000000.0,100000000.0,0.0,0.0,0.0,0.0,218.7422894848669,218.7422894848669
STEEM,0.00018327619098528486,0.1232254,349382776.0,352682261.0,3299485.0,0.944375403325548,329.9485,40.6580358919,771.4652523183938,1101.4137523183938
WAN,0.0001731340568168374,0.19580042,209675017.96,209675017.96,0.0,0.0,0.0,0.0,458.64793476350985,458.64793476350985
AION,0.00016845917114544724,0.06230887,641095291.0,641095291.0,0.0,0.0,0.0,0.0,1402.3465173130696,1402.3465173130696
PIVX,0.00016570904068961685,0.22394901,175458680.4,175458680.4,0.0,0.0,0.0,0.0,383.80233460689544,383.80233460689544
GNT,0.00016438342154563777,0.03897946,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,2187.422894848669,2187.422894848669
ELF,0.00023321520937786346,0.10156699,544480199.0,544480199.0,0.0,0.0,0.0,0.0,1191.0084530843592,1191.0084530843592
FUN,0.0001346245494419576,0.00290208,11000000000.0,11000000000.0,0.0,0.0,0.0,0.0,24061.651843335356,24061.651843335356
KNC,0.00014027000312739462,0.18663979,178212585.95999998,178212585.95999998,0.0,0.0,0.0,0.0,389.8262906790904,389.8262906790904
CVC,0.00012635225454096932,0.02996131,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,2187.422894848669,2187.422894848669
WTC,9.205023150941297e-05,0.50721867,42742203.0,43033578.0,291375.0,0.6817032804790069,29.137500000000003,14.779083997125001,94.13263376445599,123.27013376445599
NAS,9.070867326399218e-05,0.41401819,51952589.0,51952589.0,0.0,0.0,0.0,0.0,113.6422826252631,113.6422826252631
