,Float,Price,Mkt Cap,Weight,Weight Cap,Weight1,Weight_step2,Weight2,Weight_step3,Weight3,Weight_step4,Weight4,AWF,Adj Mkt Cap,Adj Weight,Adj Float
OMG,140245398.0,1.61998,227194739.85204,0.03157849984444744,0.25,0.03157849984444744,0.038556414056426666,0.038556414056426666,0.045206670546471935,0.045206670546471935,0.04520667054647189,0.04520667054647189,1.4315648548587006,325244004.78094584,0.04520667054647192,200770382.8324707
GAS,10128375.0,2.67069,27049749.82875,0.003759728422039231,0.25,0.003759728422039231,0.004590517171300947,0.004590517171300947,0.005382295072804727,0.005382295072804727,0.005382295072804722,0.005382295072804722,1.4315648548587,38723471.18755864,0.005382295072804725,14499425.686829487
SNT,3470483788.0,0.022940000000000002,79612898.09672001,0.011065643032935335,0.25,0.011065643032935335,0.013510822764859345,0.013510822764859345,0.015841185662362277,0.015841185662362277,0.015841185662362263,0.015841185662362263,1.4315648548587006,113971026.9087115,0.015841185662362273,4968222620.257693
MCO,15793831.0,4.9153400000000005,77632049.26754001,0.010790318725317688,0.25,0.010790318725317688,0.013174659930760323,0.013174659930760323,0.015447041059888547,0.015447041059888547,0.015447041059888533,0.015447041059888533,1.4315648548587003,111135313.34206939,0.015447041059888542,22609893.383177843
GNO,1104590.0,14.750110000000001,16292824.004900001,0.0022645900192909962,0.25,0.0022645900192909962,0.0027649974153914,0.0027649974153914,0.0032419074822807796,0.0032419074822807796,0.0032419074822807765,0.0032419074822807765,1.4315648548587003,23324234.231813017,0.0032419074822807783,1581292.2230283718
WAX,942732361.0,0.07145,67358227.19345,0.009362328407496873,0.25,0.009362328407496873,0.01143112599996314,0.01143112599996314,0.01340278030781776,0.01340278030781776,0.013402780307817748,0.013402780307817748,1.4315648548587003,96427670.73573062,0.013402780307817757,1349582515.545565
AE,261902788.0,0.46708999999999995,122332173.24691999,0.017003327261734105,0.25,0.017003327261734105,0.020760559541134184,0.020760559541134184,0.024341365723559393,0.024341365723559393,0.024341365723559372,0.024341365723559372,1.4315648548587006,175126439.83877644,0.02434136572355939,374930826.69030905
QASH,350000000.0,0.12435,43522500.0,0.0060493269358921865,0.25,0.0060493269358921865,0.007386049218673237,0.007386049218673237,0.008660003836973332,0.008660003836973332,0.008660003836973325,0.008660003836973325,1.4315648548587006,62305281.395587794,0.008660003836973332,501047699.2005452
STORJ,135787439.0,0.22383000000000003,30393302.471370004,0.004224459148963803,0.25,0.004224459148963803,0.005157939639762463,0.005157939639762463,0.006047587248442882,0.006047587248442882,0.006047587248442877,0.006047587248442877,1.4315648548587006,43509983.64110339,0.006047587248442881,194388525.40366966
THETA,870502690.0,0.09483,82549770.0927,0.011473847958492213,0.25,0.011473847958492213,0.01400922890217341,0.01400922890217341,0.016425557487369718,0.016425557487369718,0.016425557487369704,0.016425557487369704,1.4315648548587006,118175349.64137518,0.016425557487369714,1246181057.0639584
POLY,433099471.0,0.08492000000000001,36778807.07732,0.005112000191230147,0.25,0.005112000191230147,0.006241600994363218,0.006241600994363218,0.007318159811796042,0.007318159811796042,0.007318159811796036,0.007318159811796036,1.4315648548587008,52651247.61551976,0.00731815981179604,620009981.341495
LRC,828954240.0,0.05994,49687517.1456,0.006906221743844745,0.25,0.006906221743844745,0.008432292427849318,0.008432292427849318,0.009886704328349111,0.009886704328349111,0.009886704328349103,0.009886704328349103,1.4315648548587003,71130903.27083005,0.00988670432834911,1186701756.2701042
GNT,963622000.0,0.07606,73293089.32000001,0.010187233257240002,0.25,0.010187233257240002,0.012438310416592196,0.012438310416592196,0.014583685099312522,0.014583685099312522,0.01458368509931251,0.01458368509931251,1.4315648548587006,104923810.77453159,0.01458368509931252,1379487388.5686507
PPT,53252246.0,1.14646,61051569.94916,0.008485746603985515,0.25,0.008485746603985515,0.010360845551651851,0.010360845551651851,0.012147896605502244,0.012147896605502244,0.012147896605502233,0.012147896605502233,1.4315648548587003,87399281.87316503,0.01214789660550224,76234043.8158898
