,Float,Price,Mkt Cap,Weight,Weight Cap,Weight1,Weight_step2,Weight2,Weight_step3,Weight3,Weight_step4,Weight4,AWF,Adj Mkt Cap,Adj Weight,Adj Float
DCR,20619744.270000003,16.27439045,335573769.22913027,0.007021019597831851,0.25,0.007021019597831851,0.009326140664787656,0.009326140664787656,0.013884738178929207,0.013884738178929207,0.013884738178929195,0.013884738178929195,1.9775957018004788,663629243.6645138,0.013884738178929198,40777517.640577056
XEM,8999999999.0,0.03133496,282014639.96866506,0.005900432321167282,0.25,0.005900432321167282,0.007837645379491434,0.007837645379491434,0.01166866959710505,0.01166866959710505,0.01166866959710504,0.01166866959710504,1.977595701800479,557710939.8468416,0.011668669597105042,17798361314.226715
ZRX,1000000000.0,0.17904591,179045910.0,0.003746075999650909,0.25,0.003746075999650909,0.004975976954190254,0.004975976954190254,0.007408223795527577,0.007408223795527577,0.00740822379552757,0.00740822379552757,1.9775957018004788,354080422.04095536,0.007408223795527572,1977595701.800479
QTUM,107823401.54,1.53908316,165949181.56413206,0.0034720605805466666,0.25,0.0034720605805466666,0.004611997576654252,0.004611997576654252,0.00686633208047997,0.00686633208047997,0.006866332080479964,0.006866332080479964,1.977595701800479,328180388.17853487,0.006866332080479967,213231095.43901116
LSK,231538505.47,1.28363522,297210980.40745467,0.006218376731069046,0.25,0.006218376731069046,0.008259976388401084,0.008259976388401084,0.012297435095538269,0.012297435095538269,0.012297435095538259,0.012297435095538259,1.977595701800479,587763157.3816887,0.01229743509553826,457889553.2187787
KMD,200000000.0,0.48629593,97259186.0,0.002034898772165104,0.25,0.002034898772165104,0.0027029909151194986,0.0027029909151194986,0.004024207065432785,0.004024207065432785,0.004024207065432782,0.004024207065432782,1.977595701800479,192339348.19421333,0.0040242070654327835,395519140.3600958
WAVES,99000000.0,0.92760182,91832580.18,0.001921360977183538,0.25,0.001921360977183538,0.002552176716125539,0.002552176716125539,0.003799675210085337,0.003799675210085337,0.0037996752100853334,0.0037996752100853334,1.9775957018004793,181607715.8492159,0.0037996752100853347,195781974.47824743
ZIL,20999982720.4,0.0043747,91868624.40693387,0.0019221151100952752,0.25,0.0019221151100952752,0.0025531784437972543,0.0025531784437972543,0.003801166580090174,0.003801166580090174,0.0038011665800901707,0.0038011665800901707,1.977595701800479,181678996.75747502,0.003801166580090172,41529475565.747375
NULS,250401085.34,0.218855,54801529.5320857,0.0011465813127164244,0.25,0.0011465813127164244,0.0015230236088946967,0.0015230236088946967,0.002267474275792754,0.002267474275792754,0.0022674742757927517,0.0022674742757927517,1.9775957018004788,108375269.2547447,0.002267474275792752,495192110.0945589
ARK,381936707.22,0.13962053,53326205.48851123,0.0011157139447249282,0.25,0.0011157139447249282,0.0014820219549569475,0.0014820219549569475,0.002206431101526877,0.002206431101526877,0.002206431101526875,0.002206431101526875,1.9775957018004788,105457674.7674089,0.002206431101526876,755316390.5581
BTS,3527780933.67,0.0149242,52649308.21027782,0.001101551606985858,0.25,0.001101551606985858,0.001463209879010373,0.001463209879010373,0.002178423723286645,0.002178423723286645,0.0021784237232866433,0.0021784237232866433,1.977595701800479,104119045.61941409,0.002178423723286644,6976524411.319473
ARDR,998999495.0,0.03703176,36994709.538961194,0.0007740193200613132,0.25,0.0007740193200613132,0.0010281431287251033,0.0010281431287251033,0.0015306972804637836,0.0015306972804637836,0.0015306972804637823,0.0015306972804637823,1.977595701800479,73160578.57360683,0.0015306972804637828,1975617107.4128492
WAN,209675017.96,0.17181005,36024275.3194585,0.0007537154754277273,0.25,0.0007537154754277273,0.0010011731839114908,0.0010011731839114908,0.0014905444845863794,0.0014905444845863794,0.001490544484586378,0.001490544484586378,1.977595701800479,71241452.03223822,0.0014905444845863787,414652414.29263425
AION,641095291.0,0.05123666,32847581.45256806,0.0006872513118341746,0.25,0.0006872513118341746,0.0009128876962834052,0.0009128876962834052,0.0013591052403400057,0.0013591052403400057,0.0013591052403400044,0.0013591052403400044,1.977595701800479,64959235.89513973,0.0013591052403400048,1267827291.9261274
ELF,544480199.0,0.0492151,26796647.441804897,0.0005606510523074906,0.25,0.0005606510523074906,0.0007447224017570822,0.0007447224017570822,0.0011087411112532099,0.0011087411112532099,0.0011087411112532088,0.0011087411112532088,1.9775957018004788,52992934.803576164,0.0011087411112532092,1076761701.2578695
NAS,51952589.0,0.34504201,17925825.73326389,0.00037505188224240657,0.25,0.00037505188224240657,0.0004981878431825209,0.0004981878431825209,0.0007417009902747633,0.0007417009902747633,0.0007417009902747627,0.0007417009902747627,1.977595701800479,35450035.92132709,0.0007417009902747629,102741216.70380685
